origin_year,origin_month,target_quarter,target_year,rgdp_growth,rgdp_growth_ann
2017,1,1,2002,0.709705203516253,
2017,1,2,2002,1.93153904335599,
2017,1,3,2002,1.6101958489225,
2017,1,4,2002,0.400691058479907,0.962648949000688
2017,1,1,2003,-0.790403207176693,
2017,1,2,2003,0.215696567976575,
2017,1,3,2003,2.16329881353379,
2017,1,4,2003,2.91423944311107,0.686288913197064
2017,1,1,2004,2.36404526329657,
2017,1,2,2004,2.14688217795707,
2017,1,3,2004,1.3131455824924,
2017,1,4,2004,1.42044855961789,2.07406752315042
2017,1,1,2005,0.780162736800483,
2017,1,2,2005,2.59734966116769,
2017,1,3,2005,3.04934725515482,
2017,1,4,2005,2.48051882587668,1.78153448319069
2017,1,1,2006,3.75266105306731,
2017,1,2,2006,4.21662771730278,
2017,1,3,2006,2.57488222176485,
2017,1,4,2006,4.37485645794549,3.33234932636755
2017,1,1,2007,3.07696634847965,
2017,1,2,2007,2.52710507500551,
2017,1,3,2007,1.8481735869452,
2017,1,4,2007,2.17066532884664,3.00868912333094
2017,1,1,2008,1.98032762943452,
2017,1,2,2008,-1.32221619825211,
2017,1,3,2008,-2.18256182958366,
2017,1,4,2008,-6.81183531844083,0.315362175699896
2017,1,1,2009,-11.3600274664629,
2017,1,2,2009,-0.893992228665508,
2017,1,3,2009,1.20475126013733,
2017,1,4,2009,2.07910156765083,-4.48753407993493
2017,1,1,2010,1.81034677194554,
2017,1,2,2010,3.98636127419956,
2017,1,3,2010,1.6473210387371,
2017,1,4,2010,2.26061438464018,2.02717277425593
2017,1,1,2011,3.17991955947221,
2017,1,2,2011,0.0551765484396949,
2017,1,3,2011,0.113690116634579,
2017,1,4,2011,-1.41029059238178,1.59626001320052
2017,1,1,2012,-0.754732734732044,
2017,1,2,2012,-1.27050887274186,
2017,1,3,2012,-0.567832207852759,
2017,1,4,2012,-1.7520658991392,-0.855359694743274
2017,1,1,2013,-1.17540729382158,
2017,1,2,2013,1.86112438566235,
2017,1,3,2013,1.31474307697321,
2017,1,4,2013,0.837441356511315,-0.216553061367408
2017,1,1,2014,1.2641156758598,
2017,1,2,2014,0.719975715949617,
2017,1,3,2014,1.47997501684414,
2017,1,4,2014,1.76202081031083,1.18320646423367
2017,1,1,2015,3.21392885471479,
2017,1,2,2015,1.46404804798244,
2017,1,3,2015,1.30922233301571,
2017,1,4,2015,2.03882297803943,1.9266533876154
2017,1,1,2016,2.03189961930119,
2017,1,2,2016,1.22714711182386,
2017,1,3,2016,1.39604109717915,
2017,1,4,2016,,
2017,1,1,2017,,
2017,1,2,2017,,
2017,1,3,2017,,
2017,1,4,2017,,
2017,2,2,1991,0.472542367737017,
2017,2,3,1991,0.248231853796344,
2017,2,4,1991,3.88979781079915,
2017,2,1,1992,4.90857609692299,
2017,2,2,1992,-2.32958000732851,
2017,2,3,1992,-0.669839968852493,
2017,2,4,1992,-1.12894134416554,
2017,2,1,1993,-3.00576412195293,
2017,2,2,1993,0.674577157633105,
2017,2,3,1993,1.7499747799856,
2017,2,4,1993,1.22017253115438,-0.785455317561989
2017,2,1,1994,3.43288683480183,
2017,2,2,1994,2.88271984513331,
2017,2,3,1994,3.25830290835503,
2017,2,4,1994,3.23611547553799,2.49655847490176
2017,2,1,1995,2.74021940497011,
2017,2,2,1995,2.48875324789182,
2017,2,3,1995,1.20290530631817,
2017,2,4,1995,1.30931754528865,15.2155047002747
2017,2,1,1996,0.450494386391043,
2017,2,2,1996,2.86851503864887,
2017,2,3,1996,2.60644443953062,
2017,2,4,1996,1.69128301063708,5.31361402353072
2017,2,1,1997,0.94254700901002,
2017,2,2,1997,5.29317435997179,
2017,2,3,1997,2.9054065840266,
2017,2,4,1997,4.68441996461946,2.69866636310616
2017,2,1,1998,2.30768917643931,
2017,2,2,1998,1.72166816797199,
2017,2,3,1998,2.2555490725968,
2017,2,4,1998,1.10032624097411,2.80979423853416
2017,2,1,1999,3.64244296178891,
2017,2,2,1999,2.59573258336057,
2017,2,3,1999,4.34777735441665,
2017,2,4,1999,5.33970635167194,2.86838204295439
2017,2,1,2000,4.42535226695182,
2017,2,2,2000,3.79042933877998,
2017,2,3,2000,2.16978122771656,
2017,2,4,2000,3.26199051902796,3.99109161990772
2017,2,1,2001,3.53258077825009,
2017,2,2,2001,0.365146364598101,
2017,2,3,2001,0.341435755779673,
2017,2,4,2001,0.705775118136853,2.14487162795867
2017,2,1,2002,0.711389162568321,
2017,2,2,2002,1.92987401367071,
2017,2,3,2002,1.6064452063018,
2017,2,4,2002,0.405762072884763,0.962655205924801
2017,2,1,2003,-0.786558806353876,
2017,2,2,2003,0.207621091714505,
2017,2,3,2003,2.16497841385426,
2017,2,4,2003,2.91368481877161,0.686301249951815
2017,2,1,2004,2.36760624027021,
2017,2,2,2004,2.1412387406011,
2017,2,3,2004,1.31473455718076,
2017,2,4,2004,1.42655481488221,2.07407699550519
2017,2,1,2005,0.77641787426832,
2017,2,2,2005,2.59358703713621,
2017,2,3,2005,3.05199556443621,
2017,2,4,2005,2.48518936920419,1.78150512324637
2017,2,1,2006,3.74917782154713,
2017,2,2,2006,4.2094816598172,
2017,2,3,2006,2.57934363362629,
2017,2,4,2006,4.38517331703421,3.33233639651929
2017,2,1,2007,3.06811124994593,
2017,2,2,2007,2.52637965945124,
2017,2,3,2007,1.84733180208989,
2017,2,4,2007,2.17797661944703,3.0087170382082
2017,2,1,2008,1.98041100745017,
2017,2,2,2008,-1.3308360327983,
2017,2,3,2008,-2.18017498046834,
2017,2,4,2008,-6.81017903647176,0.315353248835315
2017,2,1,2009,-11.3688579465083,
2017,2,2,2009,-0.885544938218785,
2017,2,3,2009,1.20443514976758,
2017,2,4,2009,2.09288783416892,-4.48752617799656
2017,2,1,2010,1.80106567799743,
2017,2,2,2010,3.98051976725931,
2017,2,3,2010,1.6438490031607,
2017,2,4,2010,2.27252191808214,2.02716210292935
2017,2,1,2011,3.18094477444268,
2017,2,2,2011,0.0418984781770826,
2017,2,3,2011,0.10662145595135,
2017,2,4,2011,-1.38767440211268,1.5959690396129
2017,2,1,2012,-0.758372840905952,
2017,2,2,2012,-1.28014169007984,
2017,2,3,2012,-0.575865360601036,
2017,2,4,2012,-1.73671889459326,-0.855546718768741
2017,2,1,2013,-1.16281055382264,
2017,2,2,2013,1.84795217427669,
2017,2,3,2013,1.29463454803038,
2017,2,4,2013,0.844361455701348,-0.21654618921243
2017,2,1,2014,1.29448321359456,
2017,2,2,2014,0.731241446098352,
2017,2,3,2014,1.43104464106707,
2017,2,4,2014,1.79498035645302,1.18683957380459
2017,2,1,2015,3.26683550233853,
2017,2,2,2015,1.51128039903181,
2017,2,3,2015,1.14689778605117,
2017,2,4,2015,2.02502900049411,1.92801247136287
2017,2,1,2016,2.04560968516707,
2017,2,2,2016,1.22855296876654,
2017,2,3,2016,1.75271087925168,
2017,2,4,2016,1.59664206715846,1.67752225432747
2017,2,1,2017,,
2017,2,2,2017,,
2017,2,3,2017,,
2017,2,4,2017,,
2017,3,2,1991,0.472542367737017,
2017,3,3,1991,0.248231853796344,
2017,3,4,1991,3.88979781079915,
2017,3,1,1992,4.90857609692299,
2017,3,2,1992,-2.32958000732851,
2017,3,3,1992,-0.669839968852493,
2017,3,4,1992,-1.12894134416554,
2017,3,1,1993,-3.00576412195293,
2017,3,2,1993,0.674577157633105,
2017,3,3,1993,1.7499747799856,
2017,3,4,1993,1.22017253115438,-0.785455317561989
2017,3,1,1994,3.43288683480183,
2017,3,2,1994,2.88271984513331,
2017,3,3,1994,3.25830290835503,
2017,3,4,1994,3.23611547553799,2.49655847490176
2017,3,1,1995,2.74021940497011,
2017,3,2,1995,2.49369210291674,
2017,3,3,1995,1.20001378246919,
2017,3,4,1995,1.30208500879108,15.2254794162682
2017,3,1,1996,0.446850203297511,
2017,3,2,1996,2.87508387163888,
2017,3,3,1996,2.60711381198331,
2017,3,4,1996,1.69154544360528,5.31511298692922
2017,3,1,1997,0.942515789864684,
2017,3,2,1997,5.29803290048578,
2017,3,3,1997,2.90457832258502,
2017,3,4,1997,4.67903327665578,2.69965072400313
2017,3,1,1998,2.30992393649996,
2017,3,2,1998,1.72486492105974,
2017,3,3,1998,2.25379427051626,
2017,3,4,1998,1.09412456149485,2.80954721778259
2017,3,1,1999,3.64351433880454,
2017,3,2,1999,2.59663565715944,
2017,3,3,1999,4.35002305116394,
2017,3,4,1999,5.33560833022253,2.86764383196159
2017,3,1,2000,4.42012991218188,
2017,3,2,2000,3.78681411278969,
2017,3,3,2000,2.16855560616234,
2017,3,4,2000,3.2508905869465,3.98782527201489
2017,3,1,2001,3.52097994210476,
2017,3,2,2001,0.358196174258341,
2017,3,3,2001,0.34354065354536,
2017,3,4,2001,0.699986813121822,2.13816067899379
2017,3,1,2002,0.712819037314039,
2017,3,2,2002,1.93164128633629,
2017,3,3,2002,1.61135956502705,
2017,3,4,2002,0.403599871642579,0.962559222829462
2017,3,1,2003,-0.790963903018871,
2017,3,2,2003,0.212528998318251,
2017,3,3,2003,2.16606673000046,
2017,3,4,2003,2.91074693454261,0.686372352182674
2017,3,1,2004,2.36283799884465,
2017,3,2,2004,2.14890039858635,
2017,3,3,2004,1.31407932175607,
2017,3,4,2004,1.42415421721143,2.07399365945697
2017,3,1,2005,0.772506029162234,
2017,3,2,2005,2.60106999983902,
2017,3,3,2005,3.05176863358434,
2017,3,4,2005,2.47996107012023,1.78149922345769
2017,3,1,2006,3.74855259820954,
2017,3,2,2006,4.21472672405436,
2017,3,3,2006,2.58145674276853,
2017,3,4,2006,4.37745899239868,3.33239757907942
2017,3,1,2007,3.06941994730738,
2017,3,2,2007,2.53043889254212,
2017,3,3,2007,1.85255422409329,
2017,3,4,2007,2.16322629338253,3.00869948881792
2017,3,1,2008,1.98751151749765,
2017,3,2,2008,-1.32986003646814,
2017,3,3,2008,-2.17346135389453,
2017,3,4,2008,-6.82447649449373,0.315370079430943
2017,3,1,2009,-11.3598339380635,
2017,3,2,2009,-0.888655146600414,
2017,3,3,2009,1.21035073763152,
2017,3,4,2009,2.08035750069009,-4.48757177079943
2017,3,1,2010,1.76221216855483,
2017,3,2,2010,4.02339463855959,
2017,3,3,2010,1.66499914382352,
2017,3,4,2010,2.27658625757536,2.02646437942833
2017,3,1,2011,3.20712550736311,
2017,3,2,2011,-0.0321714494246117,
2017,3,3,2011,0.124799226079064,
2017,3,4,2011,-1.38903147714499,1.59649506342598
2017,3,1,2012,-0.723828447673081,
2017,3,2,2012,-1.31525548828321,
2017,3,3,2012,-0.564566983156312,
2017,3,4,2012,-1.7513149992975,-0.855633096033548
2017,3,1,2013,-1.19395876198307,
2017,3,2,2013,1.92184646268969,
2017,3,3,2013,1.28330295543404,
2017,3,4,2013,0.816283183500755,-0.21754925289631
2017,3,1,2014,1.34752081297274,
2017,3,2,2014,0.68676411320121,
2017,3,3,2014,1.47878661891585,
2017,3,4,2014,1.74184066598639,1.19221698267893
2017,3,1,2015,3.2778607241049,
2017,3,2,2015,1.58550380969471,
2017,3,3,2015,1.14010929506756,
2017,3,4,2015,2.00791304393635,1.93600736411264
2017,3,1,2016,2.09447322387224,
2017,3,2,2016,1.31310959364586,
2017,3,3,2016,1.69409077046332,
2017,3,4,2016,1.64210263976374,1.7017252257022
2017,3,1,2017,,
2017,3,2,2017,,
2017,3,3,2017,,
2017,3,4,2017,,
2017,4,2,1991,0.472542367737017,
2017,4,3,1991,0.248231853796344,
2017,4,4,1991,3.88979781079915,
2017,4,1,1992,4.90857609692299,
2017,4,2,1992,-2.32958000732851,
2017,4,3,1992,-0.669839968852493,
2017,4,4,1992,-1.12894134416554,
2017,4,1,1993,-3.00576412195293,
2017,4,2,1993,0.674577157633105,
2017,4,3,1993,1.7499747799856,
2017,4,4,1993,1.22017253115438,-0.785455317561989
2017,4,1,1994,3.43288683480183,
2017,4,2,1994,2.88271984513331,
2017,4,3,1994,3.25830290835503,
2017,4,4,1994,3.23611547553799,2.49655847490176
2017,4,1,1995,2.74021940497011,
2017,4,2,1995,2.50736616405425,
2017,4,3,1995,1.1761221557349,
2017,4,4,1995,1.31775240420207,15.2320779400472
2017,4,1,1996,0.453827990282396,
2017,4,2,1996,2.86500788029813,
2017,4,3,1996,2.59997302282702,
2017,4,4,1996,1.69024253189498,5.31635020504628
2017,4,1,1997,0.955846000937277,
2017,4,2,1997,5.28138017005013,
2017,4,3,1997,2.91157787310989,
2017,4,4,1997,4.6768852959924,2.69897025892141
2017,4,1,1998,2.30884613423443,
2017,4,2,1998,1.72802046286533,
2017,4,3,1998,2.24693207958979,
2017,4,4,1998,1.09128787975368,2.80830017218798
2017,4,1,1999,3.63748612467554,
2017,4,2,1999,2.59437973723693,
2017,4,3,1999,4.36373420347043,
2017,4,4,1999,5.36156283354718,2.86783811938356
2017,4,1,2000,4.39605818691737,
2017,4,2,2000,3.78294953074991,
2017,4,3,2000,2.14737487198511,
2017,4,4,2000,3.28876874221737,3.98712520526832
2017,4,1,2001,3.476428731311,
2017,4,2,2001,0.388852081291557,
2017,4,3,2001,0.342920455291296,
2017,4,4,2001,0.716900700482337,2.13815159844772
2017,4,1,2002,0.6989580057011,
2017,4,2,2002,1.92247592269925,
2017,4,3,2002,1.61735359170974,
2017,4,4,2002,0.40767584168222,0.963407324619814
2017,4,1,2003,-0.800418320070129,
2017,4,2,2003,0.225994982805,
2017,4,3,2003,2.16207581226029,
2017,4,4,2003,2.91369139981634,0.687144477243828
2017,4,1,2004,2.35491290811638,
2017,4,2,2004,2.148987136636,
2017,4,3,2004,1.30745044611331,
2017,4,4,2004,1.41297544532901,2.07139201563789
2017,4,1,2005,0.802244063351898,
2017,4,2,2005,2.57664045014201,
2017,4,3,2005,3.05331480330986,
2017,4,4,2005,2.47417694932275,1.78135341343895
2017,4,1,2006,3.75521281573059,
2017,4,2,2006,4.22464379314194,
2017,4,3,2006,2.57722314576203,
2017,4,4,2006,4.37473363488496,3.33277938181162
2017,4,1,2007,3.0787922377767,
2017,4,2,2007,2.52627597508619,
2017,4,3,2007,1.84479204074071,
2017,4,4,2007,2.16163459504499,3.0087425875702
2017,4,1,2008,1.98773260086027,
2017,4,2,2008,-1.34673301172731,
2017,4,3,2008,-2.16135779920702,
2017,4,4,2008,-6.80326750904403,0.31366475584933
2017,4,1,2009,-11.3572216761802,
2017,4,2,2009,-0.887480319716583,
2017,4,3,2009,1.19830857659911,
2017,4,4,2009,2.07848127500059,-4.48363291626817
2017,4,1,2010,1.76873560220876,
2017,4,2,2010,3.99877742081889,
2017,4,3,2010,1.66280236512901,
2017,4,4,2010,2.30170764256121,2.02306841852917
2017,4,1,2011,3.19521676470866,
2017,4,2,2011,-0.0136094833222744,
2017,4,3,2011,0.12470026478939,
2017,4,4,2011,-1.41279298866968,1.59846635823293
2017,4,1,2012,-0.710164689872628,
2017,4,2,2012,-1.31762882811611,
2017,4,3,2012,-0.556927740201163,
2017,4,4,2012,-1.7882357034224,-0.85738103687516
2017,4,1,2013,-1.15627003378835,
2017,4,2,2013,1.91286347709967,
2017,4,3,2013,1.30379998406853,
2017,4,4,2013,0.733765363743988,-0.218517300070442
2017,4,1,2014,1.42518619593603,
2017,4,2,2014,0.69921580750929,
2017,4,3,2014,1.50432005050709,
2017,4,4,2014,1.62766450123506,1.19648139802366
2017,4,1,2015,3.37787516783958,
2017,4,2,2015,1.58803741168962,
2017,4,3,2015,1.19032749353478,
2017,4,4,2015,1.81129853972928,1.93769191658157
2017,4,1,2016,2.2441334826738,
2017,4,2,2016,1.3130708123497,
2017,4,3,2016,1.73947545970194,
2017,4,4,2016,1.9235772748774,1.73207858440643
2017,4,1,2017,,
2017,4,2,2017,,
2017,4,3,2017,,
2017,4,4,2017,,
2017,5,2,1991,0.472542367737017,
2017,5,3,1991,0.248231853796344,
2017,5,4,1991,3.88979781079915,
2017,5,1,1992,4.90857609692299,
2017,5,2,1992,-2.32958000732851,
2017,5,3,1992,-0.669839968852493,
2017,5,4,1992,-1.12894134416554,
2017,5,1,1993,-3.00576412195293,
2017,5,2,1993,0.674577157633105,
2017,5,3,1993,1.7499747799856,
2017,5,4,1993,1.22017253115438,-0.785455317561989
2017,5,1,1994,3.43288683480183,
2017,5,2,1994,2.88271984513331,
2017,5,3,1994,3.25830290835503,
2017,5,4,1994,3.23611547553799,2.49655847490176
2017,5,1,1995,2.74021940497011,
2017,5,2,1995,2.50736616405425,
2017,5,3,1995,1.1761221557349,
2017,5,4,1995,1.31775240420207,15.2320779400472
2017,5,1,1996,0.453827990282396,
2017,5,2,1996,2.86500788029813,
2017,5,3,1996,2.59997302282702,
2017,5,4,1996,1.69024253189498,5.31635020504628
2017,5,1,1997,0.955846000937277,
2017,5,2,1997,5.28138017005013,
2017,5,3,1997,2.91157787310989,
2017,5,4,1997,4.6768852959924,2.69897025892141
2017,5,1,1998,2.30884613423443,
2017,5,2,1998,1.72802046286533,
2017,5,3,1998,2.24693207958979,
2017,5,4,1998,1.09128787975368,2.80830017218798
2017,5,1,1999,3.63748612467554,
2017,5,2,1999,2.59437973723693,
2017,5,3,1999,4.36373420347043,
2017,5,4,1999,5.36156283354718,2.86783811938356
2017,5,1,2000,4.39605818691737,
2017,5,2,2000,3.78294953074991,
2017,5,3,2000,2.14737487198511,
2017,5,4,2000,3.28876874221737,3.98712520526832
2017,5,1,2001,3.476428731311,
2017,5,2,2001,0.388852081291557,
2017,5,3,2001,0.342920455291296,
2017,5,4,2001,0.716900700482337,2.13815159844772
2017,5,1,2002,0.6989580057011,
2017,5,2,2002,1.92247592269925,
2017,5,3,2002,1.61735359170974,
2017,5,4,2002,0.40767584168222,0.963407324619814
2017,5,1,2003,-0.800418320070129,
2017,5,2,2003,0.225994982805,
2017,5,3,2003,2.16207581226029,
2017,5,4,2003,2.91369139981634,0.687144477243828
2017,5,1,2004,2.35491290811638,
2017,5,2,2004,2.148987136636,
2017,5,3,2004,1.30745044611331,
2017,5,4,2004,1.41297544532901,2.07139201563789
2017,5,1,2005,0.802244063351898,
2017,5,2,2005,2.57664045014201,
2017,5,3,2005,3.05331480330986,
2017,5,4,2005,2.47417694932275,1.78135341343895
2017,5,1,2006,3.75521281573059,
2017,5,2,2006,4.22464379314194,
2017,5,3,2006,2.57722314576203,
2017,5,4,2006,4.37473363488496,3.33277938181162
2017,5,1,2007,3.0787922377767,
2017,5,2,2007,2.52627597508619,
2017,5,3,2007,1.84479204074071,
2017,5,4,2007,2.16163459504499,3.0087425875702
2017,5,1,2008,1.98773260086027,
2017,5,2,2008,-1.34673301172731,
2017,5,3,2008,-2.16135779920702,
2017,5,4,2008,-6.80326750904403,0.31366475584933
2017,5,1,2009,-11.3572216761802,
2017,5,2,2009,-0.887480319716583,
2017,5,3,2009,1.19830857659911,
2017,5,4,2009,2.07848127500059,-4.48363291626817
2017,5,1,2010,1.76873560220876,
2017,5,2,2010,3.99877742081889,
2017,5,3,2010,1.66280236512901,
2017,5,4,2010,2.30170764256121,2.02306841852917
2017,5,1,2011,3.19521676470866,
2017,5,2,2011,-0.0136094833222744,
2017,5,3,2011,0.12470026478939,
2017,5,4,2011,-1.41279298866968,1.59846635823293
2017,5,1,2012,-0.710164689872628,
2017,5,2,2012,-1.31762882811611,
2017,5,3,2012,-0.556927740201163,
2017,5,4,2012,-1.7882357034224,-0.85738103687516
2017,5,1,2013,-1.15627003378835,
2017,5,2,2013,1.91286347709967,
2017,5,3,2013,1.30379998406853,
2017,5,4,2013,0.733765363743988,-0.218517300070442
2017,5,1,2014,1.42518619593603,
2017,5,2,2014,0.69921580750929,
2017,5,3,2014,1.50432005050709,
2017,5,4,2014,1.62766450123506,1.19648139802366
2017,5,1,2015,3.37787516783958,
2017,5,2,2015,1.58803741168962,
2017,5,3,2015,1.19032749353478,
2017,5,4,2015,1.81129853972928,1.93769191658157
2017,5,1,2016,2.2441334826738,
2017,5,2,2016,1.3130708123497,
2017,5,3,2016,1.73947545970194,
2017,5,4,2016,1.9235772748774,1.73207858440643
2017,5,1,2017,,
2017,5,2,2017,,
2017,5,3,2017,,
2017,5,4,2017,,
2017,6,2,1991,0.472542367737017,
2017,6,3,1991,0.248231853796344,
2017,6,4,1991,3.88979781079915,
2017,6,1,1992,4.90857609692299,
2017,6,2,1992,-2.32958000732851,
2017,6,3,1992,-0.669839968852493,
2017,6,4,1992,-1.12894134416554,
2017,6,1,1993,-3.00576412195293,
2017,6,2,1993,0.674577157633105,
2017,6,3,1993,1.7499747799856,
2017,6,4,1993,1.22017253115438,-0.785455317561989
2017,6,1,1994,3.43288683480183,
2017,6,2,1994,2.88271984513331,
2017,6,3,1994,3.25830290835503,
2017,6,4,1994,3.23611547553799,2.49655847490176
2017,6,1,1995,2.74021940497011,
2017,6,2,1995,2.48954554263516,
2017,6,3,1995,1.17916038426038,
2017,6,4,1995,1.30918575603831,15.2310673553243
2017,6,1,1996,0.472285860256738,
2017,6,2,1996,2.84183769661337,
2017,6,3,1996,2.62208993623536,
2017,6,4,1996,1.71957718102302,5.3200125877537
2017,6,1,1997,0.919471264956551,
2017,6,2,1997,5.30199393068385,
2017,6,3,1997,2.90440858825409,
2017,6,4,1997,4.66457590450879,2.69869549957569
2017,6,1,1998,2.31400683372978,
2017,6,2,1998,1.75744675227609,
2017,6,3,1998,2.20864120365725,
2017,6,4,1998,1.07196307273609,2.8072092024356
2017,6,1,1999,3.63861316415897,
2017,6,2,1999,2.63776066212125,
2017,6,3,1999,4.39299191038014,
2017,6,4,1999,5.31129305332794,2.8702018170627
2017,6,1,2000,4.38199179909773,
2017,6,2,2000,3.79980425497031,
2017,6,3,2000,2.13135938538997,
2017,6,4,2000,3.31575168258995,3.98352884779531
2017,6,1,2001,3.4205055743459,
2017,6,2,2001,0.441535973549856,
2017,6,3,2001,0.344952635738616,
2017,6,4,2001,0.722092962000964,2.13901026992505
2017,6,1,2002,0.691222429507987,
2017,6,2,2002,1.89149490590779,
2017,6,3,2002,1.62560221917694,
2017,6,4,2002,0.434073210710162,0.9629310649518
2017,6,1,2003,-0.778826363266072,
2017,6,2,2003,0.181364436553855,
2017,6,3,2003,2.16001487462976,
2017,6,4,2003,2.93192090142485,0.689141401206062
2017,6,1,2004,2.35913288659733,
2017,6,2,2004,2.13324901207104,
2017,6,3,2004,1.31025498196924,
2017,6,4,2004,1.42281362422718,2.07076235576789
2017,6,1,2005,0.788926966111325,
2017,6,2,2005,2.5901870121229,
2017,6,3,2005,3.04908337517973,
2017,6,4,2005,2.41961598936946,1.77779757040191
2017,6,1,2006,3.76677665880005,
2017,6,2,2006,4.28873360284423,
2017,6,3,2006,2.58178195311214,
2017,6,4,2006,4.3533638370199,3.33689408657161
2017,6,1,2007,3.06213169391858,
2017,6,2,2007,2.53892666952644,
2017,6,3,2007,1.86570623889435,
2017,6,4,2007,2.15303164469545,3.0096153275057
2017,6,1,2008,1.99604655736534,
2017,6,2,2008,-1.36180443509044,
2017,6,3,2008,-2.17715767826484,
2017,6,4,2008,-6.80441844122413,0.312508266227818
2017,6,1,2009,-11.3346961911436,
2017,6,2,2009,-0.931130842678363,
2017,6,3,2009,1.21410084561553,
2017,6,4,2009,2.09041581310747,-4.48597622634199
2017,6,1,2010,1.72689433714526,
2017,6,2,2010,4.00074604611038,
2017,6,3,2010,1.76141149098239,
2017,6,4,2010,2.26427704535153,2.02443943215205
2017,6,1,2011,3.19735878042111,
2017,6,2,2011,0.0017704671196217,
2017,6,3,2011,0.0989492735263831,
2017,6,4,2011,-1.50892789087727,1.59788681822279
2017,6,1,2012,-0.616216062473873,
2017,6,2,2012,-1.22883685259393,
2017,6,3,2012,-0.66046940642458,
2017,6,4,2012,-1.88826292579087,-0.856790763258464
2017,6,1,2013,-1.12941678889498,
2017,6,2,2013,1.94769267276287,
2017,6,3,2013,1.31668151849387,
2017,6,4,2013,0.909649791350442,-0.219310686585195
2017,6,1,2014,1.46338587805732,
2017,6,2,2014,0.74692319370735,
2017,6,3,2014,1.65954873678922,
2017,6,4,2014,1.54223341077855,1.26588450525076
2017,6,1,2015,3.11943753463133,
2017,6,2,2015,1.5765628056875,
2017,6,3,2015,1.26049984072654,
2017,6,4,2015,1.80491622157919,1.88658109134574
2017,6,1,2016,2.11093575745069,
2017,6,2,2016,1.39616518149002,
2017,6,3,2016,1.7740691753648,
2017,6,4,2016,2.09020150962038,1.73626710365036
2017,6,1,2017,2.3470077687459,
2017,6,2,2017,,
2017,6,3,2017,,
2017,6,4,2017,,
2017,7,2,1991,0.472542367737017,
2017,7,3,1991,0.248231853796344,
2017,7,4,1991,3.88979781079915,
2017,7,1,1992,4.90857609692299,
2017,7,2,1992,-2.32958000732851,
2017,7,3,1992,-0.669839968852493,
2017,7,4,1992,-1.12894134416554,
2017,7,1,1993,-3.00576412195293,
2017,7,2,1993,0.674577157633105,
2017,7,3,1993,1.7499747799856,
2017,7,4,1993,1.22017253115438,-0.785455317561989
2017,7,1,1994,3.43288683480183,
2017,7,2,1994,2.88271984513331,
2017,7,3,1994,3.25830290835503,
2017,7,4,1994,3.23611547553799,2.49655847490176
2017,7,1,1995,2.74021940497011,
2017,7,2,1995,2.47116755965484,
2017,7,3,1995,1.13290965538251,
2017,7,4,1995,1.30563844577933,15.0408623721898
2017,7,1,1996,0.549186394723833,
2017,7,2,1996,2.86368264342385,
2017,7,3,1996,2.62245815834676,
2017,7,4,1996,1.72208709262258,5.29055308843847
2017,7,1,1997,0.999544677775077,
2017,7,2,1997,5.3279026690763,
2017,7,3,1997,2.9692464903389,
2017,7,4,1997,4.51665823730967,2.72464178057259
2017,7,1,1998,2.4833873913743,
2017,7,2,1998,1.73356665821065,
2017,7,3,1998,2.25047483240604,
2017,7,4,1998,1.01631128652637,2.8293636193828
2017,7,1,1999,3.76056217910841,
2017,7,2,1999,2.59381848569973,
2017,7,3,1999,4.44099740584385,
2017,7,4,1999,5.34000466293771,2.8930423385948
2017,7,1,2000,4.38254343128883,
2017,7,2,2000,3.81513775314741,
2017,7,3,2000,2.15460215127101,
2017,7,4,2000,3.27607708755435,3.99546650539477
2017,7,1,2001,3.424198649736,
2017,7,2,2001,0.451817839199675,
2017,7,3,2001,0.354674430240776,
2017,7,4,2001,0.765868881646581,2.14239002183299
2017,7,1,2002,0.70979050316986,
2017,7,2,2002,1.89732263993365,
2017,7,3,2002,1.64385244820551,
2017,7,4,2002,0.440543470895105,0.981439947616525
2017,7,1,2003,-0.837414105716849,
2017,7,2,2003,0.185212491866693,
2017,7,3,2003,2.17659601128779,
2017,7,4,2003,2.92067620308327,0.680183587303396
2017,7,1,2004,2.37644316050338,
2017,7,2,2004,2.11778127096631,
2017,7,3,2004,1.289034912572,
2017,7,4,2004,1.40770582746439,2.06875388864785
2017,7,1,2005,0.835476964455184,
2017,7,2,2005,2.60500408193933,
2017,7,3,2005,3.0196267672103,
2017,7,4,2005,2.39640289189162,1.7807440278458
2017,7,1,2006,3.72192685210697,
2017,7,2,2006,4.28455716382019,
2017,7,3,2006,2.62972206836478,
2017,7,4,2006,4.41527344854773,3.32779526260096
2017,7,1,2007,3.049851577356,
2017,7,2,2007,2.58454978961766,
2017,7,3,2007,1.89785628475614,
2017,7,4,2007,2.12563902162555,3.03462219035642
2017,7,1,2008,2.05363446733147,
2017,7,2,2008,-1.32736428238105,
2017,7,3,2008,-2.22771399017861,
2017,7,4,2008,-6.76975371724293,0.330743132377553
2017,7,1,2009,-11.3774792743096,
2017,7,2,2009,-0.918369758381976,
2017,7,3,2009,1.24084196003651,
2017,7,4,2009,2.13358791840341,-4.48691609264368
2017,7,1,2010,1.62727894913079,
2017,7,2,2010,3.99468226558521,
2017,7,3,2010,1.80258609429151,
2017,7,4,2010,2.3388532784137,2.02046797111477
2017,7,1,2011,3.34573033471575,
2017,7,2,2011,-0.0355531357152827,
