origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
4,2014,439.25156077832,447.308910232536,2.04635441775805,2.03443010002969,2.8171104792165,2.79661127366491
1,2015,452.274883345764,453.972000468988,2.03874616929652,2.03143146229755,2.79263434186425,2.78542913924136
2,2015,454.227548857196,457.952081349186,2.04978280060765,2.04096384550847,2.79213080541854,2.77559791835854
3,2015,455.010355150936,460.72346966957,2.04193691533896,2.0316429682454,2.77873759322727,2.75771495685628
4,2015,454.399376154367,462.086119988507,2.01674400270061,2.00068127022353,2.77036837988727,2.73805037610875
1,2016,465.981440448228,467.661154171862,1.98965666826636,1.98452752621724,2.73113658688151,2.73006537848808
2,2016,469.094642921381,472.706200708944,1.99264212943987,1.98584348488379,2.73489357651635,2.71980217507262
3,2016,469.016462802645,474.553895729045,1.9764986251618,1.96274486965622,2.72928689667887,2.70577780982518
4,2016,469.727831816165,477.311947005601,1.99769586853795,1.98437206531207,2.71383214960335,2.68368314562199
1,2017,481.316914439842,482.977692883254,1.98040979311074,1.97063454397865,2.67694532624384,2.67327804917952
2,2017,482.708254543323,486.359184076166,1.98126785379568,1.97244090152754,2.66885563619887,2.66052046935412
3,2017,483.367960777772,488.912472170329,1.97416666713205,1.96333954465085,2.66422057530345,2.64203968061161
4,2017,483.639463272103,491.098146506614,1.9642754518547,1.95071319229074,2.6563101953337,2.62546663305431
1,2018,494.581264650494,496.224755464297,1.93873036962337,1.93045310212351,2.61350368602672,2.61540941410245
2,2018,495.644627018913,499.220979505198,1.92971208996336,1.92255633917498,2.61256318947761,2.60244976783955
3,2018,496.170535476959,501.683019303621,1.92514158021142,1.91317158356665,2.60974949133076,2.58837448688651
4,2018,498.216428763716,505.639453727662,1.9366962355515,1.92540688276569,2.60976515606303,2.58322145583668
1,2019,509.952143449438,511.598527895621,1.92258705725661,1.91648706786886,2.58048684520897,2.57664265405962
2,2019,511.25744547567,514.832785168254,1.91823340316745,1.91016364635156,2.58418388360349,2.57371708619596
3,2019,513.091780857266,518.563161715704,1.92366148527539,1.91501552593353,2.58526811828536,2.56460278747566
4,2019,519.466809608797,526.974194117015,1.99858690169921,1.98483152988961,2.6092963919989,2.58159877111535
1,2020,536.39731185247,538.089393798862,2.05947583622771,2.05333580807187,2.59782870377012,2.59452485451126
2,2020,570.939914240752,585.81379719211,2.20903380294844,2.468345826014,3.205694477707,3.12615870700914
3,2020,604.442845799303,637.289475761289,2.44283800538782,2.98078084512395,3.80382079316886,3.85535294482251
4,2020,744.532205811539,756.995769659839,5.85515362515009,5.9447434964611,5.16002203740397,5.07105864133349
1,2021,877.839044368654,881.180574993145,10.7629470740937,10.7559445041324,7.30598067043028,7.29034567810543
2,2021,882.806103098477,889.220942626106,11.1393384514517,11.0870143040381,7.1794026986155,7.1568388584312
3,2021,886.069121460201,895.649861081403,11.1715871468896,11.1020532588618,7.19096164355464,7.15349551619407
4,2021,892.345531770952,906.413015983848,11.3413907936407,11.3213259084448,7.30115723447697,7.27448892050784
1,2022,906.72000416843,909.913660566528,11.0653149460475,11.0305638886805,7.11108476887043,7.10501378204923
2,2022,910.454628199437,916.814707559678,11.0975586466173,11.0431698783357,7.13586908410793,7.11415359801981
3,2022,915.744327839423,925.241463555899,11.2286894598179,11.1565086605421,7.19901749766583,7.16029695565559
4,2022,914.566134308837,927.222486445062,11.060392075991,10.971401475119,7.09354317843738,7.04150142487745
1,2023,927.288279943617,930.459099618975,10.6996026172778,10.6678845055416,6.89707473386954,6.89132659952367
2,2023,929.866817602633,936.154914495581,10.69271634341,10.6419873376024,6.88413664653045,6.86384147659295
3,2023,927.960841562874,937.259225205949,10.497729633598,10.4320935081911,6.76828665920437,6.73288215942818
4,2023,928.450570050768,940.843411843895,10.405762780556,10.3240266283729,6.72235859904093,6.67303441233344
1,2024,944.80967798335,947.927065604901,10.2346762489591,10.2044724658096,6.634165404267,6.628795222198
2,2024,947.97684690014,954.183577082147,10.2485836739112,10.2014752325106,6.64028253183269,6.62121493514594
3,2024,941.922295375003,951.059857872969,9.89325140237328,9.83373128925915,6.44512812161676,6.41226742330619
4,2024,942.855904156023,955.047167865587,9.8211107606967,9.74645608874271,6.41871283168657,6.37321359866326
