origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cy_gamma,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd,cyandny_gamma
4,2019,476.301137640911,482.956659128736,1.99904168586642,0.747185236661521,1.98505854594437,1.79260874964214,1.77705860811555,0.74889649255478
1,2020,491.611176350717,493.337798636595,2.05869788753278,0.740441268973982,2.04943085206945,1.781562416877,1.77976064953063,0.742713413250572
2,2020,578.528512799703,585.912907425338,2.38961268590672,0.858937261751313,2.68350514179278,3.16715476104167,2.88492524402647,0.93387422696874
3,2020,609.029951557234,629.575170428441,2.50586110468362,0.569653714312075,3.15511357225213,3.86313896941196,3.42568844533356,0.689997775620851
4,2020,651.206314816907,660.74298414058,6.2007936968562,0.749171774035697,6.1420105028038,2.22080242774739,2.21634212012014,0.738631807356606
1,2021,757.524689333517,760.669809367909,10.8702810296755,0.474813086852924,10.8354134287754,2.70731471015662,2.70477466131757,0.47521741241356
2,2021,766.396818680998,772.020374393991,11.16998790843,0.480439394425108,11.1117521707921,2.76986270778076,2.76459765402359,0.480680590045989
3,2021,769.936798034178,777.83909697309,11.1669266594346,0.478539989839746,11.0902560972171,2.79269501025666,2.78136308347625,0.478058137953565
4,2021,775.608775657694,786.326248270945,11.3440632739315,0.468364450755117,11.3015562493248,2.82295531432116,2.80188108328574,0.46397007909191
1,2022,779.422562802712,782.576798780735,11.053598381293,0.491372527837234,11.0173270702318,2.5971300066742,2.59564718447671,0.491809088943133
2,2022,783.281052491938,788.760498882028,11.0840773199241,0.486945815709909,11.0239121367263,2.61361863116932,2.60797951848047,0.486339167578179
3,2022,787.788225680102,795.482048000206,11.2177925242522,0.480849755829841,11.1342030544343,2.62390552408391,2.61275262558573,0.478987374836897
4,2022,787.338995261122,797.310379322313,11.054481517329,0.489903601527971,10.9527834340105,2.60272274282796,2.58620916091049,0.487049025601787
1,2023,797.435015566706,800.540589646498,10.6811196021025,0.498363920326244,10.646496480116,2.54919188432747,2.54754211220722,0.49870996754685
2,2023,799.536001936802,804.937741442736,10.6775169784856,0.499553373817684,10.6198615438446,2.5377928668555,2.53234153152809,0.498730310205749
3,2023,798.249646115474,805.842112611386,10.487197605509,0.511255389812967,10.4103493610721,2.50921178439886,2.49949027993566,0.509515084732446
4,2023,799.05410294302,808.929121597091,10.3994697608902,0.515105493588287,10.3057687757877,2.50122673479796,2.48672694718068,0.512657631558939
1,2024,812.963054121325,816.024594363409,10.2150757410215,0.513621642134649,10.1828743169212,2.48821763103647,2.48675888461646,0.513998651821611
2,2024,815.872916778374,821.242419031255,10.2338768627009,0.513376309109796,10.1812371420308,2.48829593794014,2.48334097561926,0.512748498327864
3,2024,811.263425112658,818.824626878212,9.88269430667465,0.533279469264645,9.81452668479977,2.44321761092768,2.43491225058916,0.531961251639997
4,2024,811.825840803493,821.871694748956,9.81613770539692,0.536134049520473,9.73063827425798,2.42906390967339,2.42061919679341,0.534323402195997
