origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,forecaster_id
2,2018,234.406042085635,236.757447174992,1.94230293009953,1.93834395064004,1
4,2018,238.447041597934,240.697343976543,1.94777590290705,1.94340756118189,1
1,2019,240.353346098611,242.777955830535,1.93599309900145,1.93156001525479,1
2,2019,241.877928886947,244.209450479646,1.92775487552676,1.92391693094126,1
4,2019,250.091018711086,252.344540660999,2.00690221934556,2.00238571718431,1
1,2020,256.434214200485,258.886307931215,2.07365618657848,2.06886493908644,1
2,2020,259.980943407138,263.603933875426,2.07829307480123,2.07275423276685,1
4,2020,372.118236794465,378.177548738614,3.98617539144807,4.50477233757453,1
1,2021,464.795726475257,468.553079583972,10.7511306886948,10.7665988952447,1
2,2021,468.401367980043,471.884338632923,11.2222441886552,11.1825889372826,1
3,2021,474.12824552005,477.728450178051,11.2611242249965,11.2341644817383,1
1,2022,479.07256353777,482.711630884142,11.1584648762,11.1213385848465,1
2,2022,482.956187299145,486.380815551172,11.1683207434305,11.1319114146087,1
4,2022,488.666636280714,492.053905861244,11.0980088143868,11.0653009601007,1
2,2023,493.519022657846,496.909417619316,10.7590428232549,10.7252024053769,1
3,2023,493.758876779969,497.289666292412,10.549558298385,10.5192901100775,1
4,2023,496.012848178715,499.322599192465,10.4373471474521,10.4089631722521,1
1,2024,499.549133819024,503.122804891718,10.319317580004,10.2868358772439,1
2,2024,503.087071953814,506.44578923984,10.3104686538879,10.2792419098619,1
3,2024,500.997189022722,504.473077039857,9.94141552189883,9.9137565950593,1
4,2024,503.351383167451,506.616803154045,9.85040254122269,9.82476356033968,1
1,2001,90.5173553775847,92.3758125527877,1.98858360099134,1.96374869131836,2
2,2001,91.8088325338393,93.5630586297304,1.96505986979647,1.94213834113439,2
4,2001,98.1586139478086,100.712436622705,2.11489157477583,2.14411923581444,2
1,2002,101.204796563879,103.214775618041,2.08363003386125,2.06262919033262,2
2,2002,103.561360836172,105.397433954691,2.11738976095914,2.09456628579599,2
3,2002,105.145910256382,106.881273963673,2.09502779296742,2.0744602721535,2
4,2002,105.410963688025,106.94064044456,2.06762689426402,2.04532422084524,2
3,2003,110.654874803849,112.372745812426,1.987027817346,1.96936218369311,2
1,2004,117.440819707119,119.332844148665,2.05425851402356,2.03467508649617,2
2,2004,118.91776061857,120.708716092942,2.03910415718129,2.02109520241938,2
4,2004,120.977371765674,122.496557870504,2.01177495331937,1.9939311787625,2
2,2005,125.942979222211,127.727284127335,1.98620799269887,1.97011490417822,2
1,2006,125.60575750332,127.800701625331,1.73830107660991,1.73000168633375,2
2,2006,126.688886590707,128.332486790387,1.74469992917105,1.7308307415948,2
4,2006,126.851914653874,128.360881822639,1.6757937618147,1.66789443201013,2
1,2007,130.96103770659,132.662438716803,1.6916854806793,1.67858456194979,2
2,2007,132.621275973932,134.340774316595,1.68936155477791,1.6813675913824,2
4,2007,134.358935244586,135.715693471998,1.6735479566241,1.66206593678682,2
1,2008,138.080043702961,139.792992474239,1.67606154488941,1.66436666074155,2
2,2008,139.989061879009,141.598076052267,1.68401606089917,1.67249559624654,2
4,2008,143.419258533906,144.878224567528,1.70639878699854,1.69700631362896,2
1,2009,146.977254314888,149.340562850353,1.70305747898346,1.70707392625315,2
1,2010,170.961673445283,172.903496333132,2.10481951867342,2.09136100879317,2
2,2010,173.495214953327,175.3639132481,2.12233307508133,2.10927264431656,2
4,2010,175.419575077793,177.095906069403,2.09204575703403,2.08113691985245,2
2,2011,179.650373341288,181.488715593703,2.05666263113883,2.04471147577724,2
4,2011,185.671945264401,187.984578516635,2.09104045787042,2.08513879980007,2
1,2012,187.893652320929,190.331576022402,2.07877239951228,2.07219263789173,2
2,2012,190.288835109382,192.657387745191,2.08544463167269,2.08117986006396,2
4,2012,193.236140437487,195.532312131811,2.06433110615395,2.05913503864796,2
1,2013,195.204587965215,197.633284584905,2.04816540229002,2.04239188774808,2
2,2013,197.389432467743,199.762612766829,2.04824080693964,2.045497708827,2
4,2013,202.702107828895,204.926316217956,2.08810486734446,2.08140122816439,2
2,2014,205.391868485302,207.705395066695,2.03977246730371,2.03459486761103,2
4,2014,208.601648167941,210.844308179311,2.02752237099637,2.02209082638537,2
1,2015,212.82836221788,215.574379915688,2.04565677034226,2.04149328112296,2
2,2015,215.260561816834,217.665493575654,2.06439325361677,2.05965259928743,2
4,2015,217.345595155435,219.653228338034,2.02663955145721,2.02171714831224,2
1,2016,218.987997456528,221.460728244917,2.00713788885566,2.00203071524948,2
1,2017,226.783766062945,229.240725945263,1.99463238064357,1.98963610855448,2
3,2017,229.687135849341,232.064225111649,1.97879145147056,1.97327193965824,2
4,2017,231.499285479785,233.764798590877,1.97347150219889,1.96887970225585,2
1,2018,232.918878774888,235.357259813303,1.95208953711851,1.94737296272833,2
2,2018,234.406734037506,236.753684784823,1.94230875192439,1.93830729060249,2
3,2018,235.688767452922,238.049337442894,1.93551144066648,1.93040226295968,2
4,2018,238.45492390227,240.71469950305,1.94778907215373,1.94355684632045,2
1,2019,240.325125065783,242.757204110698,1.93577157273561,1.93140428848618,2
2,2019,241.897022479743,244.230570142041,1.92790410060874,1.92415160849346,2
4,2019,250.091623192643,252.351992358287,2.00690458192198,2.0024711124015,2
1,2020,256.446005403278,258.89788367011,2.0737686374015,2.06903378668208,2
2,2020,260.01493246656,262.670416024912,2.06888637282795,2.06649373496021,2
4,2020,370.040649737872,376.972559111922,3.9604592217545,4.54623707202929,2
1,2021,463.789159411508,467.845792367665,10.7687545976725,10.826184160062,2
2,2021,468.451948348466,471.881817266668,11.220622736716,11.1810015545364,2
4,2021,475.587617651623,478.946524699975,11.2898512117717,11.2563695135482,2
1,2022,479.160997989854,482.800267837152,11.1627161317867,11.1257617407754,2
4,2023,496.000228947213,499.310721523339,10.4370182849746,10.4087669253125,2
2,2024,503.084144259026,506.442257878966,10.3102577795284,10.2790301191253,2
4,2024,503.348687395017,506.613986886744,9.85038878494394,9.82472060010028,2
1,2001,90.5119307666144,92.3865623564443,1.98828563434175,1.96421124845125,3
2,2001,91.7871351284762,93.5415090966243,1.96425944758102,1.94133226859457,3
3,2001,94.7400773232697,96.6741697796146,2.03711607315506,2.02541767962394,3
4,2001,97.4836069331517,99.1423413854741,2.10224800367369,2.08348324379746,3
1,2002,101.132418278722,103.153756950822,2.08395096522016,2.0639300934042,3
2,2002,103.576769795252,105.410297399809,2.11745340728758,2.09458861932307,3
4,2002,105.418276270742,106.944107079705,2.06780648648692,2.04534490433661,3
1,2003,108.265399270797,110.152133609539,2.02219037888335,2.00139492419629,3
2,2003,108.736763224049,110.595033014536,1.96938598013548,1.95407356453172,3
4,2003,112.799052627419,114.522923223273,1.98997711383892,1.98128147258811,3
2,2004,118.857895050138,120.6471037439,2.0400927337906,2.02168305650527,3
2,2005,125.968334847046,127.752439466514,1.98484584923763,1.96925872431771,3
4,2005,124.688582717961,126.102406996492,1.84470469447092,1.82880265599193,3
2,2006,126.662206051267,128.312504439069,1.74368840863488,1.7301148642667,3
4,2006,126.9581221186,128.283828874151,1.68103965175159,1.66771542013147,3
1,2007,130.946260270571,132.666005136305,1.69140351309076,1.6787191012348,3
2,2007,132.720192400729,134.354924752489,1.68961049261987,1.6788487316913,3
3,2007,133.31943359843,134.854713332477,1.67846967095475,1.66699223901863,3
4,2007,134.315438674887,135.67426335508,1.67349456404659,1.66204018316238,3
1,2009,147.183761649033,149.761000681573,1.69860972356567,1.70196154942009,3
2,2009,153.669958444129,155.478852566595,1.81919016109416,1.81024839945064,3
4,2009,168.373614601429,170.083988808456,2.11663378024599,2.10653385119573,3
2,2010,173.574361322265,175.472803624702,2.12414285471355,2.11195010225296,3
4,2010,175.433087407243,177.110441716146,2.09218724123418,2.08167733010657,3
1,2011,178.656533187491,180.589193318274,2.07689025739259,2.06426447825103,3
2,2011,179.71152323153,181.555827408539,2.05817981407188,2.04632702986585,3
4,2011,185.754485777681,188.189275710297,2.09117979220062,2.0877959955919,3
3,2012,192.359948142117,194.735724940391,2.09506755439129,2.08695863479239,3
4,2012,193.151956702302,195.419799089004,2.06411552083303,2.05779546301386,3
1,2013,195.200179033181,197.620474365444,2.04813366047958,2.04156843721083,3
2,2013,197.384646017245,199.727622792285,2.04803461882004,2.04432886539433,3
4,2013,202.729586629334,204.953698445824,2.08817060754525,2.0814660432316,3
2,2014,205.383315740867,207.689117834861,2.0397509404997,2.03445308029389,3
1,2001,90.5104923864926,92.3873705518847,1.98822004042169,1.96426996107884,4
2,2001,91.7821440780868,93.5768402645424,1.96423320281015,1.94296616987163,4
4,2001,97.4836069331517,99.350811493273,2.10224800367369,2.09413072966984,4
1,2002,101.06121165096,103.037954409398,2.08436251894556,2.06334711995356,4
2,2002,103.853060386073,105.745215178589,2.13137470275286,2.11109300250085,4
3,2002,105.830434427099,107.700841777765,2.11095798326528,2.09770077462621,4
4,2002,105.413467404534,106.988316880985,2.06762780003228,2.04738846315752,4
1,2003,108.26284485237,110.201733920397,2.02199100047968,2.00323343772666,4
2,2003,108.744567921342,110.66138923974,1.96941515379332,1.95675401763914,4
4,2003,112.27043235151,113.815205230586,1.99349243306687,1.97623285701284,4
1,2004,117.429422908545,119.321074931057,2.05383689445407,2.03426247552527,4
2,2004,118.858525813019,120.647811273259,2.04009549799311,2.02169869274873,4
3,2004,120.322808612782,121.99187083643,2.03854751657861,2.01938010910392,4
4,2004,120.980379747355,122.498851023733,2.01177608967496,1.99393172656854,4
1,2005,125.750007292433,127.639697724016,2.04448755002396,2.02655353083458,4
2,2005,125.905529640733,127.684596388738,1.98462520836144,1.96848096056471,4
4,2005,124.707426961715,126.160742919722,1.84843889805073,1.83371081480323,4
1,2006,125.60575750332,127.806199977361,1.73830107660991,1.73014904490223,4
2,2006,126.78750848774,128.604173572326,1.74729493636192,1.73869945440055,4
3,2006,126.919469489804,128.624614714709,1.71420641817308,1.70585270382186,4
4,2006,127.059478569473,128.449295084256,1.68106620025185,1.66969080989923,4
1,2007,130.965967601292,132.674848972992,1.69143240220724,1.67841378274661,4
2,2007,132.690862106658,134.431070936618,1.69265398503621,1.68496051037108,4
