origin_year,origin_month,origin_day,target_quarter,target_year,rgdp_growth,imputed,rgdp_growth_ann
2015,12,8,3,1996,2.50109748258167,FALSE,
2015,12,8,4,1996,1.52882551369855,FALSE,5.32827828735576
2015,12,8,1,1997,1.34497582345992,FALSE,
2015,12,8,2,1997,4.94352332180661,FALSE,
2015,12,8,3,1997,3.04351726844565,FALSE,
2015,12,8,4,1997,4.36630842317778,FALSE,2.69813623571245
2015,12,8,1,1998,2.48762912297644,FALSE,
2015,12,8,2,1998,2.01365508286158,FALSE,
2015,12,8,3,1998,2.07351663469628,FALSE,
2015,12,8,4,1998,1.16490922946073,FALSE,2.82913159961447
2015,12,8,1,1999,3.52693046943768,FALSE,
2015,12,8,2,1999,2.84576271619952,FALSE,
2015,12,8,3,1999,4.30701653471643,FALSE,
2015,12,8,4,1999,5.02843136094515,FALSE,2.87023509047422
2015,12,8,1,2000,4.66292910163895,FALSE,
2015,12,8,2,2000,3.78865983730763,FALSE,
2015,12,8,3,2000,2.1008192245175,FALSE,
2015,12,8,4,2000,3.14009285073256,FALSE,3.9864353400028
2015,12,8,1,2001,3.8341408744367,FALSE,
2015,12,8,2,2001,0.148072833905233,FALSE,
2015,12,8,3,2001,0.302571856683298,FALSE,
2015,12,8,4,2001,0.546929290710341,FALSE,2.13140374690901
2015,12,8,1,2002,0.935964246886467,FALSE,
2015,12,8,2,2002,2.03949201843108,FALSE,
2015,12,8,3,2002,1.56519776815505,FALSE,
2015,12,8,4,2002,0.28286994212583,FALSE,0.977969663280032
2015,12,8,1,2003,-0.851535322556463,FALSE,
2015,12,8,2,2003,0.380667342306751,FALSE,
2015,12,8,3,2003,2.02320722175759,FALSE,
2015,12,8,4,2003,3.1252039474674,FALSE,0.676449275362323
2015,12,8,1,2004,1.98973091619878,FALSE,
2015,12,8,2,2004,2.24164951857619,FALSE,
2015,12,8,3,2004,1.32023205562066,FALSE,
2015,12,8,4,2004,1.51953098421387,FALSE,2.03763479498031
2015,12,8,1,2005,0.570075271406956,FALSE,
2015,12,8,2,2005,2.811376259064,FALSE,
2015,12,8,3,2005,2.96611559601421,FALSE,
2015,12,8,4,2005,2.43158264190695,FALSE,1.78026638716637
2015,12,8,1,2006,3.7222349732396,FALSE,
2015,12,8,2,2006,4.38790782715035,FALSE,
2015,12,8,3,2006,2.55482539390899,FALSE,
2015,12,8,4,2006,4.419014239692,FALSE,3.35069130086711
2015,12,8,1,2007,3.16488467608176,FALSE,
2015,12,8,2,2007,2.48278363966346,FALSE,
2015,12,8,3,2007,1.95793419125572,FALSE,
2015,12,8,4,2007,2.0396201259822,FALSE,3.04395267265702
2015,12,8,1,2008,2.28599890480021,FALSE,
2015,12,8,2,2008,-1.34128290931931,FALSE,
2015,12,8,3,2008,-2.15710909149833,FALSE,
2015,12,8,4,2008,-7.05605220169916,FALSE,0.360540144334642
2015,12,8,1,2009,-11.2979158953585,FALSE,
2015,12,8,2,2009,-0.827839615104742,FALSE,
2015,12,8,3,2009,1.23429086866738,FALSE,
2015,12,8,4,2009,2.00199863875299,FALSE,-4.50518574292111
2015,12,8,1,2010,1.71472977921234,FALSE,
2015,12,8,2,2010,3.91246343606269,FALSE,
2015,12,8,3,2010,1.85541959525928,FALSE,
2015,12,8,4,2010,2.10206623485527,FALSE,1.99935128088886
2015,12,8,1,2011,3.49257551345856,FALSE,
2015,12,8,2,2011,-0.0184023211450501,FALSE,
2015,12,8,3,2011,-0.0554519366515294,FALSE,
2015,12,8,4,2011,-1.2469101126252,FALSE,1.64001888651322
2015,12,8,1,2012,-0.655729016021434,FALSE,
2015,12,8,2,2012,-1.28551223162316,FALSE,
2015,12,8,3,2012,-0.552766369177604,FALSE,
2015,12,8,4,2012,-1.71571559872634,FALSE,-0.824036748642021
2015,12,8,1,2013,-0.971203600046511,FALSE,
2015,12,8,2,2013,1.55467266225549,FALSE,
2015,12,8,3,2013,0.9969881291364,FALSE,
2015,12,8,4,2013,0.809817415793224,FALSE,-0.254660463534506
2015,12,8,1,2014,0.933213908597463,FALSE,
2015,12,8,2,2014,0.232419510334614,FALSE,
2015,12,8,3,2014,1.15445791354085,FALSE,
2015,12,8,4,2014,1.47254816868392,FALSE,0.886062812746702
2015,12,8,1,2015,2.18731332784214,FALSE,
2015,12,8,2,2015,1.56022739052568,FALSE,
2015,12,8,3,2015,1.16238189045466,FALSE,
2015,12,8,4,2015,,TRUE,
2015,12,31,2,1991,0.472542367737017,TRUE,
2015,12,31,3,1991,0.248231853796344,TRUE,
2015,12,31,4,1991,3.88979781079915,TRUE,
2015,12,31,1,1992,4.90857609692299,TRUE,
2015,12,31,2,1992,-2.32958000732851,TRUE,
2015,12,31,3,1992,-0.669839968852493,TRUE,
2015,12,31,4,1992,-1.12894134416554,TRUE,
2015,12,31,1,1993,-3.00576412195293,TRUE,
2015,12,31,2,1993,0.674577157633105,TRUE,
2015,12,31,3,1993,1.7499747799856,TRUE,
2015,12,31,4,1993,1.22017253115438,TRUE,-0.785455317561989
2015,12,31,1,1994,3.43288683480183,TRUE,
2015,12,31,2,1994,2.88271984513331,TRUE,
2015,12,31,3,1994,3.25830290835503,TRUE,
2015,12,31,4,1994,3.23611547553799,TRUE,2.49655847490176
2015,12,31,1,1995,2.74021940497011,TRUE,
2015,12,31,2,1995,2.260454362077,TRUE,
2015,12,31,3,1995,1.69282594146096,TRUE,
2015,12,31,4,1995,1.44669528584269,TRUE,15.2246821383553
2015,12,31,1,1996,0.243543591522277,TRUE,
2015,12,31,2,1996,2.99746398478484,TRUE,
2015,12,31,3,1996,2.50109748258167,TRUE,
2015,12,31,4,1996,1.52882551369855,TRUE,5.32827828735576
2015,12,31,1,1997,1.34497582345992,TRUE,
2015,12,31,2,1997,4.94352332180661,TRUE,
2015,12,31,3,1997,3.04351726844565,TRUE,
2015,12,31,4,1997,4.36630842317778,TRUE,2.69813623571245
2015,12,31,1,1998,2.48762912297644,TRUE,
2015,12,31,2,1998,2.01365508286158,TRUE,
2015,12,31,3,1998,2.07351663469628,TRUE,
2015,12,31,4,1998,1.16490922946073,TRUE,2.82913159961447
2015,12,31,1,1999,3.52693046943768,TRUE,
2015,12,31,2,1999,2.84576271619952,TRUE,
2015,12,31,3,1999,4.30701653471643,TRUE,
2015,12,31,4,1999,5.02843136094515,TRUE,2.87023509047422
2015,12,31,1,2000,4.66292910163895,TRUE,
2015,12,31,2,2000,3.78865983730763,TRUE,
2015,12,31,3,2000,2.1008192245175,TRUE,
2015,12,31,4,2000,3.14009285073256,TRUE,3.9864353400028
2015,12,31,1,2001,3.8341408744367,TRUE,
2015,12,31,2,2001,0.148072833905233,TRUE,
2015,12,31,3,2001,0.302571856683298,TRUE,
2015,12,31,4,2001,0.546929290710341,TRUE,2.13140374690901
2015,12,31,1,2002,0.935964246886467,TRUE,
2015,12,31,2,2002,2.03949201843108,TRUE,
2015,12,31,3,2002,1.56519776815505,TRUE,
2015,12,31,4,2002,0.28286994212583,TRUE,0.977969663280032
2015,12,31,1,2003,-0.851535322556463,TRUE,
2015,12,31,2,2003,0.380667342306751,TRUE,
2015,12,31,3,2003,2.02320722175759,TRUE,
2015,12,31,4,2003,3.1252039474674,TRUE,0.676449275362323
2015,12,31,1,2004,1.98973091619878,TRUE,
2015,12,31,2,2004,2.24164951857619,TRUE,
2015,12,31,3,2004,1.32023205562066,TRUE,
2015,12,31,4,2004,1.51953098421387,TRUE,2.03763479498031
2015,12,31,1,2005,0.570075271406956,TRUE,
2015,12,31,2,2005,2.811376259064,TRUE,
2015,12,31,3,2005,2.96611559601421,TRUE,
2015,12,31,4,2005,2.43158264190695,TRUE,1.78026638716637
2015,12,31,1,2006,3.7222349732396,TRUE,
2015,12,31,2,2006,4.38790782715035,TRUE,
2015,12,31,3,2006,2.55482539390899,TRUE,
2015,12,31,4,2006,4.419014239692,TRUE,3.35069130086711
2015,12,31,1,2007,3.16488467608176,TRUE,
2015,12,31,2,2007,2.48278363966346,TRUE,
2015,12,31,3,2007,1.95793419125572,TRUE,
2015,12,31,4,2007,2.0396201259822,TRUE,3.04395267265702
2015,12,31,1,2008,2.28599890480021,TRUE,
2015,12,31,2,2008,-1.34128290931931,TRUE,
2015,12,31,3,2008,-2.15710909149833,TRUE,
2015,12,31,4,2008,-7.05605220169916,TRUE,0.360540144334642
2015,12,31,1,2009,-11.2979158953585,TRUE,
2015,12,31,2,2009,-0.827839615104742,TRUE,
2015,12,31,3,2009,1.23429086866738,TRUE,
2015,12,31,4,2009,2.00199863875299,TRUE,-4.50518574292111
2015,12,31,1,2010,1.71472977921234,TRUE,
2015,12,31,2,2010,3.91246343606269,TRUE,
2015,12,31,3,2010,1.85541959525928,TRUE,
2015,12,31,4,2010,2.10206623485527,TRUE,1.99935128088886
2015,12,31,1,2011,3.49257551345856,TRUE,
2015,12,31,2,2011,-0.0184023211450501,TRUE,
2015,12,31,3,2011,-0.0554519366515294,TRUE,
2015,12,31,4,2011,-1.2469101126252,TRUE,1.64001888651322
2015,12,31,1,2012,-0.655729016021434,TRUE,
2015,12,31,2,2012,-1.28551223162316,TRUE,
2015,12,31,3,2012,-0.552766369177604,TRUE,
2015,12,31,4,2012,-1.71571559872634,TRUE,-0.824036748642021
2015,12,31,1,2013,-0.971203600046511,TRUE,
2015,12,31,2,2013,1.55467266225549,TRUE,
2015,12,31,3,2013,0.9969881291364,TRUE,
2015,12,31,4,2013,0.809817415793224,TRUE,-0.254660463534506
2015,12,31,1,2014,0.933213908597463,TRUE,
2015,12,31,2,2014,0.232419510334614,TRUE,
2015,12,31,3,2014,1.15445791354085,TRUE,
2015,12,31,4,2014,1.47254816868392,TRUE,0.886062812746702
2015,12,31,1,2015,2.18731332784214,TRUE,
2015,12,31,2,2015,1.56022739052568,TRUE,
2015,12,31,3,2015,1.16238189045466,TRUE,
2015,12,31,4,2015,,TRUE,
2016,1,31,2,1991,0.472542367737017,TRUE,
2016,1,31,3,1991,0.248231853796344,TRUE,
2016,1,31,4,1991,3.88979781079915,TRUE,
2016,1,31,1,1992,4.90857609692299,TRUE,
2016,1,31,2,1992,-2.32958000732851,TRUE,
2016,1,31,3,1992,-0.669839968852493,TRUE,
2016,1,31,4,1992,-1.12894134416554,TRUE,
2016,1,31,1,1993,-3.00576412195293,TRUE,
2016,1,31,2,1993,0.674577157633105,TRUE,
2016,1,31,3,1993,1.7499747799856,TRUE,
2016,1,31,4,1993,1.22017253115438,TRUE,-0.785455317561989
2016,1,31,1,1994,3.43288683480183,TRUE,
2016,1,31,2,1994,2.88271984513331,TRUE,
2016,1,31,3,1994,3.25830290835503,TRUE,
2016,1,31,4,1994,3.23611547553799,TRUE,2.49655847490176
2016,1,31,1,1995,2.74021940497011,TRUE,
2016,1,31,2,1995,2.260454362077,TRUE,
2016,1,31,3,1995,1.69282594146096,TRUE,
2016,1,31,4,1995,1.44669528584269,TRUE,15.2246821383553
2016,1,31,1,1996,0.243543591522277,TRUE,
2016,1,31,2,1996,2.99746398478484,TRUE,
2016,1,31,3,1996,2.50109748258167,TRUE,
2016,1,31,4,1996,1.52882551369855,TRUE,5.32827828735576
2016,1,31,1,1997,1.34497582345992,TRUE,
2016,1,31,2,1997,4.94352332180661,TRUE,
2016,1,31,3,1997,3.04351726844565,TRUE,
2016,1,31,4,1997,4.36630842317778,TRUE,2.69813623571245
2016,1,31,1,1998,2.48762912297644,TRUE,
2016,1,31,2,1998,2.01365508286158,TRUE,
2016,1,31,3,1998,2.07351663469628,TRUE,
2016,1,31,4,1998,1.16490922946073,TRUE,2.82913159961447
2016,1,31,1,1999,3.52693046943768,TRUE,
2016,1,31,2,1999,2.84576271619952,TRUE,
2016,1,31,3,1999,4.30701653471643,TRUE,
2016,1,31,4,1999,5.02843136094515,TRUE,2.87023509047422
2016,1,31,1,2000,4.66292910163895,TRUE,
2016,1,31,2,2000,3.78865983730763,TRUE,
2016,1,31,3,2000,2.1008192245175,TRUE,
2016,1,31,4,2000,3.14009285073256,TRUE,3.9864353400028
2016,1,31,1,2001,3.8341408744367,TRUE,
2016,1,31,2,2001,0.148072833905233,TRUE,
2016,1,31,3,2001,0.302571856683298,TRUE,
2016,1,31,4,2001,0.546929290710341,TRUE,2.13140374690901
2016,1,31,1,2002,0.935964246886467,TRUE,
2016,1,31,2,2002,2.03949201843108,TRUE,
2016,1,31,3,2002,1.56519776815505,TRUE,
2016,1,31,4,2002,0.28286994212583,TRUE,0.977969663280032
2016,1,31,1,2003,-0.851535322556463,TRUE,
2016,1,31,2,2003,0.380667342306751,TRUE,
2016,1,31,3,2003,2.02320722175759,TRUE,
2016,1,31,4,2003,3.1252039474674,TRUE,0.676449275362323
2016,1,31,1,2004,1.98973091619878,TRUE,
2016,1,31,2,2004,2.24164951857619,TRUE,
2016,1,31,3,2004,1.32023205562066,TRUE,
2016,1,31,4,2004,1.51953098421387,TRUE,2.03763479498031
2016,1,31,1,2005,0.570075271406956,TRUE,
2016,1,31,2,2005,2.811376259064,TRUE,
2016,1,31,3,2005,2.96611559601421,TRUE,
2016,1,31,4,2005,2.43158264190695,TRUE,1.78026638716637
2016,1,31,1,2006,3.7222349732396,TRUE,
2016,1,31,2,2006,4.38790782715035,TRUE,
2016,1,31,3,2006,2.55482539390899,TRUE,
2016,1,31,4,2006,4.419014239692,TRUE,3.35069130086711
2016,1,31,1,2007,3.16488467608176,TRUE,
2016,1,31,2,2007,2.48278363966346,TRUE,
2016,1,31,3,2007,1.95793419125572,TRUE,
2016,1,31,4,2007,2.0396201259822,TRUE,3.04395267265702
2016,1,31,1,2008,2.28599890480021,TRUE,
2016,1,31,2,2008,-1.34128290931931,TRUE,
2016,1,31,3,2008,-2.15710909149833,TRUE,
2016,1,31,4,2008,-7.05605220169916,TRUE,0.360540144334642
2016,1,31,1,2009,-11.2979158953585,TRUE,
2016,1,31,2,2009,-0.827839615104742,TRUE,
2016,1,31,3,2009,1.23429086866738,TRUE,
2016,1,31,4,2009,2.00199863875299,TRUE,-4.50518574292111
2016,1,31,1,2010,1.71472977921234,TRUE,
2016,1,31,2,2010,3.91246343606269,TRUE,
2016,1,31,3,2010,1.85541959525928,TRUE,
2016,1,31,4,2010,2.10206623485527,TRUE,1.99935128088886
2016,1,31,1,2011,3.49257551345856,TRUE,
2016,1,31,2,2011,-0.0184023211450501,TRUE,
2016,1,31,3,2011,-0.0554519366515294,TRUE,
2016,1,31,4,2011,-1.2469101126252,TRUE,1.64001888651322
2016,1,31,1,2012,-0.655729016021434,TRUE,
2016,1,31,2,2012,-1.28551223162316,TRUE,
2016,1,31,3,2012,-0.552766369177604,TRUE,
2016,1,31,4,2012,-1.71571559872634,TRUE,-0.824036748642021
2016,1,31,1,2013,-0.971203600046511,TRUE,
2016,1,31,2,2013,1.55467266225549,TRUE,
2016,1,31,3,2013,0.9969881291364,TRUE,
2016,1,31,4,2013,0.809817415793224,TRUE,-0.254660463534506
2016,1,31,1,2014,0.933213908597463,TRUE,
2016,1,31,2,2014,0.232419510334614,TRUE,
2016,1,31,3,2014,1.15445791354085,TRUE,
2016,1,31,4,2014,1.47254816868392,TRUE,0.886062812746702
2016,1,31,1,2015,2.18731332784214,TRUE,
2016,1,31,2,2015,1.56022739052568,TRUE,
2016,1,31,3,2015,1.16238189045466,TRUE,
2016,1,31,4,2015,,TRUE,
2016,1,31,1,2016,,TRUE,
2016,1,31,2,2016,,TRUE,
2016,1,31,3,2016,,TRUE,
2016,1,31,4,2016,,TRUE,
2016,2,12,2,1991,0.472542367737017,TRUE,
2016,2,12,3,1991,0.248231853796344,TRUE,
2016,2,12,4,1991,3.88979781079915,TRUE,
2016,2,12,1,1992,4.90857609692299,TRUE,
2016,2,12,2,1992,-2.32958000732851,TRUE,
2016,2,12,3,1992,-0.669839968852493,TRUE,
2016,2,12,4,1992,-1.12894134416554,TRUE,
2016,2,12,1,1993,-3.00576412195293,TRUE,
2016,2,12,2,1993,0.674577157633105,TRUE,
2016,2,12,3,1993,1.7499747799856,TRUE,
2016,2,12,4,1993,1.22017253115438,TRUE,-0.785455317561989
2016,2,12,1,1994,3.43288683480183,TRUE,
2016,2,12,2,1994,2.88271984513331,TRUE,
2016,2,12,3,1994,3.25830290835503,TRUE,
2016,2,12,4,1994,3.23611547553799,TRUE,2.49655847490176
2016,2,12,1,1995,2.74021940497011,TRUE,
2016,2,12,2,1995,2.260454362077,FALSE,
2016,2,12,3,1995,1.69282594146096,FALSE,
2016,2,12,4,1995,1.44669528584269,FALSE,15.2246821383553
2016,2,12,1,1996,0.243543591522277,FALSE,
2016,2,12,2,1996,2.99746398478484,FALSE,
2016,2,12,3,1996,2.50109748258167,FALSE,
2016,2,12,4,1996,1.52882551369855,FALSE,5.32827828735576
2016,2,12,1,1997,1.34497582345992,FALSE,
2016,2,12,2,1997,4.94352332180661,FALSE,
2016,2,12,3,1997,3.04351726844565,FALSE,
2016,2,12,4,1997,4.36630842317778,FALSE,2.69813623571245
2016,2,12,1,1998,2.48762912297644,FALSE,
2016,2,12,2,1998,2.01365508286158,FALSE,
2016,2,12,3,1998,2.07351663469628,FALSE,
2016,2,12,4,1998,1.16490922946073,FALSE,2.82913159961447
2016,2,12,1,1999,3.52693046943768,FALSE,
2016,2,12,2,1999,2.84576271619952,FALSE,
2016,2,12,3,1999,4.30701653471643,FALSE,
2016,2,12,4,1999,5.02843136094515,FALSE,2.87023509047422
2016,2,12,1,2000,4.66292910163895,FALSE,
2016,2,12,2,2000,3.78865983730763,FALSE,
2016,2,12,3,2000,2.1008192245175,FALSE,
2016,2,12,4,2000,3.14009285073256,FALSE,3.9864353400028
2016,2,12,1,2001,3.8341408744367,FALSE,
2016,2,12,2,2001,0.148072833905233,FALSE,
2016,2,12,3,2001,0.302571856683298,FALSE,
2016,2,12,4,2001,0.546929290710341,FALSE,2.13140374690901
2016,2,12,1,2002,0.935964246886467,FALSE,
2016,2,12,2,2002,2.03949201843108,FALSE,
2016,2,12,3,2002,1.56519776815505,FALSE,
2016,2,12,4,2002,0.28286994212583,FALSE,0.977969663280032
2016,2,12,1,2003,-0.851535322556463,FALSE,
2016,2,12,2,2003,0.380667342306751,FALSE,
2016,2,12,3,2003,2.02320722175759,FALSE,
2016,2,12,4,2003,3.1252039474674,FALSE,0.676449275362323
2016,2,12,1,2004,1.98973091619878,FALSE,
2016,2,12,2,2004,2.24164951857619,FALSE,
2016,2,12,3,2004,1.32023205562066,FALSE,
2016,2,12,4,2004,1.51953098421387,FALSE,2.03763479498031
2016,2,12,1,2005,0.570075271406956,FALSE,
2016,2,12,2,2005,2.811376259064,FALSE,
2016,2,12,3,2005,2.96611559601421,FALSE,
2016,2,12,4,2005,2.43158264190695,FALSE,1.78026638716637
2016,2,12,1,2006,3.7222349732396,FALSE,
2016,2,12,2,2006,4.38790782715035,FALSE,
2016,2,12,3,2006,2.55482539390899,FALSE,
2016,2,12,4,2006,4.419014239692,FALSE,3.35069130086711
2016,2,12,1,2007,3.16488467608176,FALSE,
2016,2,12,2,2007,2.48278363966346,FALSE,
2016,2,12,3,2007,1.95793419125572,FALSE,
2016,2,12,4,2007,2.0396201259822,FALSE,3.04395267265702
2016,2,12,1,2008,2.28599890480021,FALSE,
2016,2,12,2,2008,-1.34128290931931,FALSE,
2016,2,12,3,2008,-2.15710909149833,FALSE,
2016,2,12,4,2008,-7.05605220169916,FALSE,0.360540144334642
2016,2,12,1,2009,-11.2979158953585,FALSE,
2016,2,12,2,2009,-0.827839615104742,FALSE,
2016,2,12,3,2009,1.23429086866738,FALSE,
2016,2,12,4,2009,2.00199863875299,FALSE,-4.50518574292111
2016,2,12,1,2010,1.71472977921234,FALSE,
2016,2,12,2,2010,3.91246343606269,FALSE,
2016,2,12,3,2010,1.85541959525928,FALSE,
2016,2,12,4,2010,2.10206623485527,FALSE,1.99935128088886
2016,2,12,1,2011,3.49257551345856,FALSE,
2016,2,12,2,2011,-0.0184023211450501,FALSE,
2016,2,12,3,2011,-0.0554519366515294,FALSE,
2016,2,12,4,2011,-1.2469101126252,FALSE,1.64001888651322
2016,2,12,1,2012,-0.655729016021434,FALSE,
2016,2,12,2,2012,-1.28551223162316,FALSE,
2016,2,12,3,2012,-0.552766369177604,FALSE,
2016,2,12,4,2012,-1.71571559872634,FALSE,-0.824036748642021
2016,2,12,1,2013,-0.971203600046511,FALSE,
2016,2,12,2,2013,1.55467266225549,FALSE,
2016,2,12,3,2013,0.9969881291364,FALSE,
2016,2,12,4,2013,0.809817415793224,FALSE,-0.254660463534506
2016,2,12,1,2014,0.933213908597463,FALSE,
2016,2,12,2,2014,0.232419510334614,FALSE,
2016,2,12,3,2014,1.15445791354085,FALSE,
2016,2,12,4,2014,1.47254816868392,FALSE,0.886062812746702
2016,2,12,1,2015,2.18731332784214,FALSE,
2016,2,12,2,2015,1.56022739052568,FALSE,
2016,2,12,3,2015,1.16238189045466,FALSE,
2016,2,12,4,2015,1.07226113882126,FALSE,1.48555814100804
2016,2,12,1,2016,,TRUE,
2016,2,12,2,2016,,TRUE,
2016,2,12,3,2016,,TRUE,
2016,2,12,4,2016,,TRUE,
2016,2,28,2,1991,0.472542367737017,TRUE,
2016,2,28,3,1991,0.248231853796344,TRUE,
2016,2,28,4,1991,3.88979781079915,TRUE,
2016,2,28,1,1992,4.90857609692299,TRUE,
2016,2,28,2,1992,-2.32958000732851,TRUE,
2016,2,28,3,1992,-0.669839968852493,TRUE,
2016,2,28,4,1992,-1.12894134416554,TRUE,
2016,2,28,1,1993,-3.00576412195293,TRUE,
2016,2,28,2,1993,0.674577157633105,TRUE,
2016,2,28,3,1993,1.7499747799856,TRUE,
2016,2,28,4,1993,1.22017253115438,TRUE,-0.785455317561989
2016,2,28,1,1994,3.43288683480183,TRUE,
2016,2,28,2,1994,2.88271984513331,TRUE,
2016,2,28,3,1994,3.25830290835503,TRUE,
2016,2,28,4,1994,3.23611547553799,TRUE,2.49655847490176
2016,2,28,1,1995,2.74021940497011,TRUE,
2016,2,28,2,1995,2.260454362077,TRUE,
2016,2,28,3,1995,1.69282594146096,TRUE,
2016,2,28,4,1995,1.44669528584269,TRUE,15.2246821383553
2016,2,28,1,1996,0.243543591522277,TRUE,
2016,2,28,2,1996,2.99746398478484,TRUE,
2016,2,28,3,1996,2.50109748258167,TRUE,
2016,2,28,4,1996,1.52882551369855,TRUE,5.32827828735576
2016,2,28,1,1997,1.34497582345992,TRUE,
2016,2,28,2,1997,4.94352332180661,TRUE,
2016,2,28,3,1997,3.04351726844565,TRUE,
2016,2,28,4,1997,4.36630842317778,TRUE,2.69813623571245
2016,2,28,1,1998,2.48762912297644,TRUE,
2016,2,28,2,1998,2.01365508286158,TRUE,
2016,2,28,3,1998,2.07351663469628,TRUE,
2016,2,28,4,1998,1.16490922946073,TRUE,2.82913159961447
2016,2,28,1,1999,3.52693046943768,TRUE,
2016,2,28,2,1999,2.84576271619952,TRUE,
2016,2,28,3,1999,4.30701653471643,TRUE,
2016,2,28,4,1999,5.02843136094515,TRUE,2.87023509047422
2016,2,28,1,2000,4.66292910163895,TRUE,
2016,2,28,2,2000,3.78865983730763,TRUE,
2016,2,28,3,2000,2.1008192245175,TRUE,
2016,2,28,4,2000,3.14009285073256,TRUE,3.9864353400028
2016,2,28,1,2001,3.8341408744367,TRUE,
2016,2,28,2,2001,0.148072833905233,TRUE,
2016,2,28,3,2001,0.302571856683298,TRUE,
2016,2,28,4,2001,0.546929290710341,TRUE,2.13140374690901
2016,2,28,1,2002,0.935964246886467,TRUE,
2016,2,28,2,2002,2.03949201843108,TRUE,
2016,2,28,3,2002,1.56519776815505,TRUE,
2016,2,28,4,2002,0.28286994212583,TRUE,0.977969663280032
2016,2,28,1,2003,-0.851535322556463,TRUE,
2016,2,28,2,2003,0.380667342306751,TRUE,
2016,2,28,3,2003,2.02320722175759,TRUE,
2016,2,28,4,2003,3.1252039474674,TRUE,0.676449275362323
2016,2,28,1,2004,1.98973091619878,TRUE,
2016,2,28,2,2004,2.24164951857619,TRUE,
2016,2,28,3,2004,1.32023205562066,TRUE,
2016,2,28,4,2004,1.51953098421387,TRUE,2.03763479498031
2016,2,28,1,2005,0.570075271406956,TRUE,
2016,2,28,2,2005,2.811376259064,TRUE,
2016,2,28,3,2005,2.96611559601421,TRUE,
2016,2,28,4,2005,2.43158264190695,TRUE,1.78026638716637
2016,2,28,1,2006,3.7222349732396,TRUE,
2016,2,28,2,2006,4.38790782715035,TRUE,
2016,2,28,3,2006,2.55482539390899,TRUE,
2016,2,28,4,2006,4.419014239692,TRUE,3.35069130086711
2016,2,28,1,2007,3.16488467608176,TRUE,
2016,2,28,2,2007,2.48278363966346,TRUE,
2016,2,28,3,2007,1.95793419125572,TRUE,
2016,2,28,4,2007,2.0396201259822,TRUE,3.04395267265702
2016,2,28,1,2008,2.28599890480021,TRUE,
2016,2,28,2,2008,-1.34128290931931,TRUE,
2016,2,28,3,2008,-2.15710909149833,TRUE,
2016,2,28,4,2008,-7.05605220169916,TRUE,0.360540144334642
2016,2,28,1,2009,-11.2979158953585,TRUE,
2016,2,28,2,2009,-0.827839615104742,TRUE,
2016,2,28,3,2009,1.23429086866738,TRUE,
2016,2,28,4,2009,2.00199863875299,TRUE,-4.50518574292111
2016,2,28,1,2010,1.71472977921234,TRUE,
2016,2,28,2,2010,3.91246343606269,TRUE,
2016,2,28,3,2010,1.85541959525928,TRUE,
2016,2,28,4,2010,2.10206623485527,TRUE,1.99935128088886
2016,2,28,1,2011,3.49257551345856,TRUE,
2016,2,28,2,2011,-0.0184023211450501,TRUE,
2016,2,28,3,2011,-0.0554519366515294,TRUE,
2016,2,28,4,2011,-1.2469101126252,TRUE,1.64001888651322
2016,2,28,1,2012,-0.655729016021434,TRUE,
2016,2,28,2,2012,-1.28551223162316,TRUE,
2016,2,28,3,2012,-0.552766369177604,TRUE,
2016,2,28,4,2012,-1.71571559872634,TRUE,-0.824036748642021
2016,2,28,1,2013,-0.971203600046511,TRUE,
2016,2,28,2,2013,1.55467266225549,TRUE,
2016,2,28,3,2013,0.9969881291364,TRUE,
2016,2,28,4,2013,0.809817415793224,TRUE,-0.254660463534506
2016,2,28,1,2014,0.933213908597463,TRUE,
2016,2,28,2,2014,0.232419510334614,TRUE,
2016,2,28,3,2014,1.15445791354085,TRUE,
2016,2,28,4,2014,1.47254816868392,TRUE,0.886062812746702
2016,2,28,1,2015,2.18731332784214,TRUE,
2016,2,28,2,2015,1.56022739052568,TRUE,
2016,2,28,3,2015,1.16238189045466,TRUE,
2016,2,28,4,2015,1.07226113882126,TRUE,1.48555814100804
2016,2,28,1,2016,,TRUE,
2016,2,28,2,2016,,TRUE,
2016,2,28,3,2016,,TRUE,
2016,2,28,4,2016,,TRUE,
2016,3,8,2,1991,0.472542367737017,TRUE,
2016,3,8,3,1991,0.248231853796344,TRUE,
2016,3,8,4,1991,3.88979781079915,TRUE,
2016,3,8,1,1992,4.90857609692299,TRUE,
2016,3,8,2,1992,-2.32958000732851,TRUE,
2016,3,8,3,1992,-0.669839968852493,TRUE,
2016,3,8,4,1992,-1.12894134416554,TRUE,
2016,3,8,1,1993,-3.00576412195293,TRUE,
2016,3,8,2,1993,0.674577157633105,TRUE,
2016,3,8,3,1993,1.7499747799856,TRUE,
2016,3,8,4,1993,1.22017253115438,TRUE,-0.785455317561989
2016,3,8,1,1994,3.43288683480183,TRUE,
2016,3,8,2,1994,2.88271984513331,TRUE,
2016,3,8,3,1994,3.25830290835503,TRUE,
2016,3,8,4,1994,3.23611547553799,TRUE,2.49655847490176
2016,3,8,1,1995,2.74021940497011,TRUE,
2016,3,8,2,1995,2.27228363425136,FALSE,
2016,3,8,3,1995,1.70100470416346,FALSE,
2016,3,8,4,1995,1.45139674700301,FALSE,15.2185993974366
2016,3,8,1,1996,0.220834776025103,FALSE,
