rgdp,target_year,target_quarter,origin_year,origin_month,origin_day
1837697.4,1998,3,2020,9,8
1839619.2,1998,4,2020,9,8
1858627.6,1999,1,2020,9,8
1869310.3,1999,2,2020,9,8
1891005.3,1999,3,2020,9,8
1913339,1999,4,2020,9,8
1936429.1,2000,1,2020,9,8
1953444.5,2000,2,2020,9,8
1964511.7,2000,3,2020,9,8
1977606.1,2000,4,2020,9,8
1997402.7,2001,1,2020,9,8
1999245.7,2001,2,2020,9,8
2002002.1,2001,3,2020,9,8
2004680.8,2001,4,2020,9,8
2005489.4,2002,1,2020,9,8
2016500.3,2002,2,2020,9,8
2025143.3,2002,3,2020,9,8
2028714.6,2002,4,2020,9,8
2021707.5,2003,1,2020,9,8
2023528.7,2003,2,2020,9,8
2035028.7,2003,3,2020,9,8
2050102.3,2003,4,2020,9,8
2060322.1,2004,1,2020,9,8
2072826.2,2004,2,2020,9,8
2077927.1,2004,3,2020,9,8
2085142.4,2004,4,2020,9,8
2090483.4,2005,1,2020,9,8
2102522.8,2005,2,2020,9,8
2118123.4,2005,3,2020,9,8
2131199.8,2005,4,2020,9,8
2150607.2,2006,1,2020,9,8
2173927.4,2006,2,2020,9,8
2186453.5,2006,3,2020,9,8
2212244.7,2006,4,2020,9,8
2226323.5,2007,1,2020,9,8
2242004.2,2007,2,2020,9,8
2251537.8,2007,3,2020,9,8
2264117.4,2007,4,2020,9,8
2274224.8,2008,1,2020,9,8
2266478.2,2008,2,2020,9,8
2254716.9,2008,3,2020,9,8
2215348.3,2008,4,2020,9,8
2145950.4,2009,1,2020,9,8
2145255.1,2009,2,2020,9,8
2153434.4,2009,3,2020,9,8
2163764.5,2009,4,2020,9,8
2172420.6,2010,1,2020,9,8
2193579.3,2010,2,2020,9,8
2203161,2010,3,2020,9,8
2216655.5,2010,4,2020,9,8
2235460.3,2011,1,2020,9,8
2235773.3,2011,2,2020,9,8
2237892.1,2011,3,2020,9,8
2229284.8,2011,4,2020,9,8
2224474.9,2012,1,2020,9,8
2217791.1,2012,2,2020,9,8
2215259.8,2012,3,2020,9,8
2206315,2012,4,2020,9,8
2197559.6,2013,1,2020,9,8
2209539.8,2013,2,2020,9,8
2216635.7,2013,3,2020,9,8
2221996.7,2013,4,2020,9,8
2232194.7,2014,1,2020,9,8
2236365.2,2014,2,2020,9,8
2246774.1,2014,3,2020,9,8
2255827.3,2014,4,2020,9,8
2270897.8,2015,1,2020,9,8
2281004.3,2015,2,2020,9,8
2291057,2015,3,2020,9,8
2301130.2,2015,4,2020,9,8
2314098.5,2016,1,2020,9,8
2320006.9,2016,2,2020,9,8
2330660.1,2016,3,2020,9,8
2348264.2,2016,4,2020,9,8
2365839.2,2017,1,2020,9,8
2381582.2,2017,2,2020,9,8
2400858.2,2017,3,2020,9,8
2420880.3,2017,4,2020,9,8
2425665.7,2018,1,2020,9,8
2433959.5,2018,2,2020,9,8
2437571.9,2018,3,2020,9,8
2448614.1,2018,4,2020,9,8
2461246.1,2019,1,2020,9,8
2464240.1,2019,2,2020,9,8
2472041.4,2019,3,2020,9,8
2473349.5,2019,4,2020,9,8
2381312.7,2020,1,2020,9,8
2101046,2020,2,2020,9,8
1694650.2,1995,1,2020,10,19
1703800.4,1995,2,2020,10,19
1707822.1,1995,3,2020,10,19
1713968.5,1995,4,2020,10,19
1716581.9,1996,1,2020,10,19
1729898.5,1996,2,2020,10,19
1738985.6,1996,3,2020,10,19
1746984.4,1996,4,2020,10,19
1750983.6,1997,1,2020,10,19
1772689.7,1997,2,2020,10,19
1786499,1997,3,2020,10,19
1807085.1,1997,4,2020,10,19
1819052.9,1998,1,2020,10,19
1826992.2,1998,2,2020,10,19
1837416.9,1998,3,2020,10,19
1839218.1,1998,4,2020,10,19
1858254.5,1999,1,2020,10,19
1868951.9,1999,2,2020,10,19
1890765,1999,3,2020,10,19
1912717.5,1999,4,2020,10,19
1935866.2,2000,1,2020,10,19
1952971.8,2000,2,2020,10,19
1963829.4,2000,3,2020,10,19
1977229.6,2000,4,2020,10,19
1996968.3,2001,1,2020,10,19
1998706,2001,2,2020,10,19
2001468.1,2001,3,2020,10,19
2004168.9,2001,4,2020,10,19
2005242.6,2002,1,2020,10,19
2016164,2002,2,2020,10,19
2024804.4,2002,3,2020,10,19
2027929.5,2002,4,2020,10,19
2021273.8,2003,1,2020,10,19
2023201.3,2003,2,2020,10,19
2034656.3,2003,3,2020,10,19
2049427.7,2003,4,2020,10,19
2059769,2004,1,2020,10,19
2072431.3,2004,2,2020,10,19
2077631.7,2004,3,2020,10,19
2084993.5,2004,4,2020,10,19
2090191,2005,1,2020,10,19
2101837.4,2005,2,2020,10,19
2117791.7,2005,3,2020,10,19
2130685.8,2005,4,2020,10,19
2150126.1,2006,1,2020,10,19
2173380.3,2006,2,2020,10,19
2185988,2006,3,2020,10,19
2211632.6,2006,4,2020,10,19
2225819.6,2007,1,2020,10,19
2241510.2,2007,2,2020,10,19
2251186.6,2007,3,2020,10,19
2263837.1,2007,4,2020,10,19
2273404.7,2008,1,2020,10,19
2266580.5,2008,2,2020,10,19
2254802.1,2008,3,2020,10,19
2215051.5,2008,4,2020,10,19
2145573.8,2009,1,2020,10,19
2144955.9,2009,2,2020,10,19
2153273.3,2009,3,2020,10,19
2163106.3,2009,4,2020,10,19
2172188.1,2010,1,2020,10,19
2193149,2010,2,2020,10,19
2202597.3,2010,3,2020,10,19
2216329.7,2010,4,2020,10,19
2234914.9,2011,1,2020,10,19
2235273.9,2011,2,2020,10,19
2237935.3,2011,3,2020,10,19
2229197.1,2011,4,2020,10,19
2224138,2012,1,2020,10,19
2217910.5,2012,2,2020,10,19
2215275.3,2012,3,2020,10,19
2206566.1,2012,4,2020,10,19
2197762.1,2013,1,2020,10,19
2209582,2013,2,2020,10,19
2216940.5,2013,3,2020,10,19
2222309,2013,4,2020,10,19
2232081,2014,1,2020,10,19
2236820.6,2014,2,2020,10,19
2246973.1,2014,3,2020,10,19
2255915.8,2014,4,2020,10,19
2271400,2015,1,2020,10,19
2281074,2015,2,2020,10,19
2291134.5,2015,3,2020,10,19
2301359.1,2015,4,2020,10,19
2314441.4,2016,1,2020,10,19
2319839.6,2016,2,2020,10,19
2330382.8,2016,3,2020,10,19
2347973.2,2016,4,2020,10,19
2365639.9,2017,1,2020,10,19
2381228.5,2017,2,2020,10,19
2400427.5,2017,3,2020,10,19
2420518.9,2017,4,2020,10,19
2425935.8,2018,1,2020,10,19
2434673.6,2018,2,2020,10,19
2438781.5,2018,3,2020,10,19
2450044,2018,4,2020,10,19
2462709.9,2019,1,2020,10,19
2465522.5,2019,2,2020,10,19
2473601,2019,3,2020,10,19
2474566.7,2019,4,2020,10,19
2382422.9,2020,1,2020,10,19
2101373.7,2020,2,2020,10,19
1694650.2,1995,1,2020,10,30
1703800.4,1995,2,2020,10,30
1707822.1,1995,3,2020,10,30
1713968.5,1995,4,2020,10,30
1716581.9,1996,1,2020,10,30
1729898.5,1996,2,2020,10,30
1738985.6,1996,3,2020,10,30
1746984.4,1996,4,2020,10,30
1750983.6,1997,1,2020,10,30
1772689.7,1997,2,2020,10,30
1786499,1997,3,2020,10,30
1807085.1,1997,4,2020,10,30
1819052.9,1998,1,2020,10,30
1826992.2,1998,2,2020,10,30
1837416.9,1998,3,2020,10,30
1839218.1,1998,4,2020,10,30
1858254.5,1999,1,2020,10,30
1868951.9,1999,2,2020,10,30
1890765,1999,3,2020,10,30
1912717.5,1999,4,2020,10,30
1935866.2,2000,1,2020,10,30
1952971.8,2000,2,2020,10,30
1963829.4,2000,3,2020,10,30
1977229.6,2000,4,2020,10,30
1996968.3,2001,1,2020,10,30
1998706,2001,2,2020,10,30
2001468.1,2001,3,2020,10,30
2004168.9,2001,4,2020,10,30
2005242.6,2002,1,2020,10,30
2016164,2002,2,2020,10,30
2024804.4,2002,3,2020,10,30
2027929.5,2002,4,2020,10,30
2021273.8,2003,1,2020,10,30
2023201.3,2003,2,2020,10,30
2034656.3,2003,3,2020,10,30
2049427.7,2003,4,2020,10,30
2059769,2004,1,2020,10,30
2072431.3,2004,2,2020,10,30
2077631.7,2004,3,2020,10,30
2084993.5,2004,4,2020,10,30
2090191,2005,1,2020,10,30
2101837.4,2005,2,2020,10,30
2117791.7,2005,3,2020,10,30
2130685.8,2005,4,2020,10,30
2150126.1,2006,1,2020,10,30
2173380.3,2006,2,2020,10,30
2185988,2006,3,2020,10,30
2211632.6,2006,4,2020,10,30
2225819.6,2007,1,2020,10,30
2241510.2,2007,2,2020,10,30
2251186.6,2007,3,2020,10,30
2263837.1,2007,4,2020,10,30
2273404.7,2008,1,2020,10,30
2266580.5,2008,2,2020,10,30
2254802.1,2008,3,2020,10,30
2215051.5,2008,4,2020,10,30
2145573.8,2009,1,2020,10,30
2144955.9,2009,2,2020,10,30
2153273.3,2009,3,2020,10,30
2163106.3,2009,4,2020,10,30
2172188.1,2010,1,2020,10,30
2193149,2010,2,2020,10,30
2202597.3,2010,3,2020,10,30
2216329.7,2010,4,2020,10,30
2234914.9,2011,1,2020,10,30
2235273.9,2011,2,2020,10,30
2237935.3,2011,3,2020,10,30
2229197.1,2011,4,2020,10,30
2224138,2012,1,2020,10,30
2217910.5,2012,2,2020,10,30
2215275.3,2012,3,2020,10,30
2206566.1,2012,4,2020,10,30
2197762.1,2013,1,2020,10,30
2209582,2013,2,2020,10,30
2216940.5,2013,3,2020,10,30
2222309,2013,4,2020,10,30
2232081,2014,1,2020,10,30
2236820.6,2014,2,2020,10,30
2246973.1,2014,3,2020,10,30
2255915.8,2014,4,2020,10,30
2271400,2015,1,2020,10,30
2281074,2015,2,2020,10,30
2291134.5,2015,3,2020,10,30
2301359.1,2015,4,2020,10,30
2314441.4,2016,1,2020,10,30
2319839.6,2016,2,2020,10,30
2330382.8,2016,3,2020,10,30
2347973.2,2016,4,2020,10,30
2365639.9,2017,1,2020,10,30
2381228.5,2017,2,2020,10,30
2400427.5,2017,3,2020,10,30
2420518.9,2017,4,2020,10,30
2425935.8,2018,1,2020,10,30
2434673.6,2018,2,2020,10,30
2438781.5,2018,3,2020,10,30
2450044,2018,4,2020,10,30
2462709.9,2019,1,2020,10,30
2465522.5,2019,2,2020,10,30
2473601,2019,3,2020,10,30
2474566.7,2019,4,2020,10,30
2382422.9,2020,1,2020,10,30
2101373.7,2020,2,2020,10,30
2367534.9,2020,3,2020,10,30
1694650.2,1995,1,2020,11,13
1703800.4,1995,2,2020,11,13
1707822.1,1995,3,2020,11,13
1713968.5,1995,4,2020,11,13
1716581.9,1996,1,2020,11,13
1729898.5,1996,2,2020,11,13
1738985.6,1996,3,2020,11,13
1746984.4,1996,4,2020,11,13
1750983.6,1997,1,2020,11,13
1772689.7,1997,2,2020,11,13
1786499,1997,3,2020,11,13
1807085.1,1997,4,2020,11,13
1819052.9,1998,1,2020,11,13
1826992.2,1998,2,2020,11,13
1837416.9,1998,3,2020,11,13
1839218.1,1998,4,2020,11,13
1858254.5,1999,1,2020,11,13
1868951.9,1999,2,2020,11,13
1890765,1999,3,2020,11,13
1912717.5,1999,4,2020,11,13
1935866.2,2000,1,2020,11,13
1952971.8,2000,2,2020,11,13
1963829.4,2000,3,2020,11,13
1977229.6,2000,4,2020,11,13
1996968.3,2001,1,2020,11,13
1998706,2001,2,2020,11,13
2001468.1,2001,3,2020,11,13
2004168.9,2001,4,2020,11,13
2005242.6,2002,1,2020,11,13
2016164,2002,2,2020,11,13
2024804.4,2002,3,2020,11,13
2027929.5,2002,4,2020,11,13
2021273.8,2003,1,2020,11,13
2023201.3,2003,2,2020,11,13
2034656.3,2003,3,2020,11,13
2049427.7,2003,4,2020,11,13
2059769,2004,1,2020,11,13
2072431.3,2004,2,2020,11,13
2077631.7,2004,3,2020,11,13
2084993.5,2004,4,2020,11,13
2090191,2005,1,2020,11,13
2101837.4,2005,2,2020,11,13
2117791.7,2005,3,2020,11,13
2130685.8,2005,4,2020,11,13
2150126.1,2006,1,2020,11,13
2173380.3,2006,2,2020,11,13
2185988,2006,3,2020,11,13
2211632.6,2006,4,2020,11,13
2225819.6,2007,1,2020,11,13
2241510.2,2007,2,2020,11,13
2251186.6,2007,3,2020,11,13
2263837.1,2007,4,2020,11,13
2273404.7,2008,1,2020,11,13
2266580.5,2008,2,2020,11,13
2254802.1,2008,3,2020,11,13
2215051.5,2008,4,2020,11,13
2145573.8,2009,1,2020,11,13
2144955.9,2009,2,2020,11,13
2153273.3,2009,3,2020,11,13
2163106.3,2009,4,2020,11,13
2172188.1,2010,1,2020,11,13
2193149,2010,2,2020,11,13
2202597.3,2010,3,2020,11,13
2216329.7,2010,4,2020,11,13
2234914.9,2011,1,2020,11,13
2235273.9,2011,2,2020,11,13
2237935.3,2011,3,2020,11,13
2229197.1,2011,4,2020,11,13
2224138,2012,1,2020,11,13
2217910.5,2012,2,2020,11,13
2215275.3,2012,3,2020,11,13
2206566.1,2012,4,2020,11,13
2197762.1,2013,1,2020,11,13
2209582,2013,2,2020,11,13
2216940.5,2013,3,2020,11,13
2222309,2013,4,2020,11,13
2232081,2014,1,2020,11,13
2236820.6,2014,2,2020,11,13
2246973.1,2014,3,2020,11,13
2255915.8,2014,4,2020,11,13
2271400,2015,1,2020,11,13
2281074,2015,2,2020,11,13
2291134.5,2015,3,2020,11,13
2301359.1,2015,4,2020,11,13
2314441.4,2016,1,2020,11,13
2319839.6,2016,2,2020,11,13
2330382.8,2016,3,2020,11,13
2347973.2,2016,4,2020,11,13
2365639.9,2017,1,2020,11,13
2381228.5,2017,2,2020,11,13
2400427.5,2017,3,2020,11,13
2420518.9,2017,4,2020,11,13
2425935.8,2018,1,2020,11,13
2434673.6,2018,2,2020,11,13
2438781.5,2018,3,2020,11,13
2450044,2018,4,2020,11,13
2462709.9,2019,1,2020,11,13
2465522.5,2019,2,2020,11,13
2473601,2019,3,2020,11,13
2474566.7,2019,4,2020,11,13
2382422.9,2020,1,2020,11,13
2101373.7,2020,2,2020,11,13
2365166.8,2020,3,2020,11,13
1694650.9,1995,1,2020,12,8
1703801.7,1995,2,2020,12,8
1707821.1,1995,3,2020,12,8
1713968.2,1995,4,2020,12,8
1716593.8,1996,1,2020,12,8
1729906,1996,2,2020,12,8
1738984.2,1996,3,2020,12,8
1746966.5,1996,4,2020,12,8
1750983,1997,1,2020,12,8
1772689.9,1997,2,2020,12,8
1786495.9,1997,3,2020,12,8
1807087.5,1997,4,2020,12,8
1819057.5,1998,1,2020,12,8
1826999.2,1998,2,2020,12,8
1837413.6,1998,3,2020,12,8
1839208.1,1998,4,2020,12,8
1858266.1,1999,1,2020,12,8
1868955.8,1999,2,2020,12,8
1890757.2,1999,3,2020,12,8
1912712.3,1999,4,2020,12,8
1935883.8,2000,1,2020,12,8
1952976.6,2000,2,2020,12,8
1963823.6,2000,3,2020,12,8
1977221.2,2000,4,2020,12,8
1996985.4,2001,1,2020,12,8
1998716.7,2001,2,2020,12,8
2001463.9,2001,3,2020,12,8
2004147.5,2001,4,2020,12,8
2005242.3,2002,1,2020,12,8
2016167.1,2002,2,2020,12,8
2024810.9,2002,3,2020,12,8
2027922.5,2002,4,2020,12,8
2021279.6,2003,1,2020,12,8
2023207,2003,2,2020,12,8
2034665,2003,3,2020,12,8
2049409.9,2003,4,2020,12,8
2059748.5,2004,1,2020,12,8
2072428.7,2004,2,2020,12,8
2077646,2004,3,2020,12,8
2084998.6,2004,4,2020,12,8
2090206.2,2005,1,2020,12,8
2101856.7,2005,2,2020,12,8
2117791.9,2005,3,2020,12,8
2130647.5,2005,4,2020,12,8
2150128,2006,1,2020,12,8
2173416,2006,2,2020,12,8
2185995,2006,3,2020,12,8
2211589.7,2006,4,2020,12,8
2225809.1,2007,1,2020,12,8
2241523.1,2007,2,2020,12,8
2251195.6,2007,3,2020,12,8
2263825.8,2007,4,2020,12,8
2273508.3,2008,1,2020,12,8
2266684.2,2008,2,2020,12,8
2254803,2008,3,2020,12,8
2214844.2,2008,4,2020,12,8
2145183.9,2009,1,2020,12,8
2144666.7,2009,2,2020,12,8
2153330.6,2009,3,2020,12,8
2163732.8,2009,4,2020,12,8
2171394.6,2010,1,2020,12,8
2192984.7,2010,2,2020,12,8
2203096.6,2010,3,2020,12,8
2216792.1,2010,4,2020,12,8
2235108.5,2011,1,2020,12,8
2235145.4,2011,2,2020,12,8
2237848.2,2011,3,2020,12,8
2229227.7,2011,4,2020,12,8
2224197,2012,1,2020,12,8
2218072.8,2012,2,2020,12,8
2215369.5,2012,3,2020,12,8
2206255.5,2012,4,2020,12,8
2197810.2,2013,1,2020,12,8
2209610,2013,2,2020,12,8
2216709.1,2013,3,2020,12,8
2222478.4,2013,4,2020,12,8
2232134.7,2014,1,2020,12,8
2236914,2014,2,2020,12,8
2246867.4,2014,3,2020,12,8
2255883.9,2014,4,2020,12,8
2271271.3,2015,1,2020,12,8
2281027.2,2015,2,2020,12,8
2291249.2,2015,3,2020,12,8
2301430.2,2015,4,2020,12,8
2314097.6,2016,1,2020,12,8
2319983,2016,2,2020,12,8
2330319.3,2016,3,2020,12,8
2348284.5,2016,4,2020,12,8
2365528.3,2017,1,2020,12,8
2381835.4,2017,2,2020,12,8
2400118.6,2017,3,2020,12,8
2420463.9,2017,4,2020,12,8
2425223.5,2018,1,2020,12,8
2435787.8,2018,2,2020,12,8
2438052.7,2018,3,2020,12,8
2450378.6,2018,4,2020,12,8
2462015.3,2019,1,2020,12,8
2467096.9,2019,2,2020,12,8
2472052.6,2019,3,2020,12,8
2475442.6,2019,4,2020,12,8
2383149.5,2020,1,2020,12,8
2104306.4,2020,2,2020,12,8
2366727.6,2020,3,2020,12,8
1694321.9,1995,1,2021,1,18
1703471.6,1995,2,2021,1,18
1707490,1995,3,2021,1,18
1713638,1995,4,2021,1,18
1716235.5,1996,1,2021,1,18
1729560.9,1996,2,2021,1,18
1738646.7,1996,3,2021,1,18
1746650.8,1996,4,2021,1,18
1750601.2,1997,1,2021,1,18
1772323.5,1997,2,2021,1,18
1786147,1997,3,2021,1,18
1806768.8,1997,4,2021,1,18
1818673.3,1998,1,2021,1,18
1826638.2,1998,2,2021,1,18
1837060.4,1998,3,2021,1,18
1838835.8,1998,4,2021,1,18
1857889,1999,1,2021,1,18
1868561.3,1999,2,2021,1,18
1890379.2,1999,3,2021,1,18
1912346.2,1999,4,2021,1,18
1935480.6,2000,1,2021,1,18
1952601.6,2000,2,2021,1,18
1963435.9,2000,3,2021,1,18
1976811.9,2000,4,2021,1,18
1996574.6,2001,1,2021,1,18
1998316.7,2001,2,2021,1,18
2001040.3,2001,3,2021,1,18
2003742.8,2001,4,2021,1,18
2004808.1,2002,1,2021,1,18
2015716.9,2002,2,2021,1,18
2024388.7,2002,3,2021,1,18
2027527.4,2002,4,2021,1,18
2020810.3,2003,1,2021,1,18
2022742.1,2003,2,2021,1,18
2034235.2,2003,3,2021,1,18
2048976.2,2003,4,2021,1,18
2059239.9,2004,1,2021,1,18
2071962.8,2004,2,2021,1,18
2077173.8,2004,3,2021,1,18
2084557.3,2004,4,2021,1,18
2089718.6,2005,1,2021,1,18
2101382.3,2005,2,2021,1,18
2117309.2,2005,3,2021,1,18
2130192.8,2005,4,2021,1,18
2149577.1,2006,1,2021,1,18
2172910,2006,2,2021,1,18
2185530.2,2006,3,2021,1,18
2211104.6,2006,4,2021,1,18
2225316.1,2007,1,2021,1,18
2240973.5,2007,2,2021,1,18
2250678.1,2007,3,2021,1,18
2263313.5,2007,4,2021,1,18
2272854.6,2008,1,2021,1,18
2266081.9,2008,2,2021,1,18
2254297.6,2008,3,2021,1,18
2214540.5,2008,4,2021,1,18
2145132,2009,1,2021,1,18
2144460,2009,2,2021,1,18
2152792.9,2009,3,2021,1,18
2162552.5,2009,4,2021,1,18
2171618.8,2010,1,2021,1,18
2192665.8,2010,2,2021,1,18
2202207.4,2010,3,2021,1,18
2215917.2,2010,4,2021,1,18
2234593.9,2011,1,2021,1,18
2234714.5,2011,2,2021,1,18
2237469.2,2011,3,2021,1,18
2228877.3,2011,4,2021,1,18
2223793,2012,1,2021,1,18
2217657.6,2012,2,2021,1,18
2214948.1,2012,3,2021,1,18
2205834.7,2012,4,2021,1,18
2197395.2,2013,1,2021,1,18
2209195.7,2013,2,2021,1,18
2216295.1,2013,3,2021,1,18
2222063.7,2013,4,2021,1,18
2231717,2014,1,2021,1,18
2236494.7,2014,2,2021,1,18
2246446,2014,3,2021,1,18
2255460.8,2014,4,2021,1,18
2270845.3,2015,1,2021,1,18
2280599.6,2015,2,2021,1,18
2290819.9,2015,3,2021,1,18
2300999.1,2015,4,2021,1,18
2313693.9,2016,1,2021,1,18
2319575.4,2016,2,2021,1,18
2329882.6,2016,3,2021,1,18
2347787.1,2016,4,2021,1,18
2365108.3,2017,1,2021,1,18
2381414.3,2017,2,2021,1,18
2399706.5,2017,3,2021,1,18
2420051.3,2017,4,2021,1,18
2424691,2018,1,2021,1,18
2435312.5,2018,2,2021,1,18
2437575.1,2018,3,2021,1,18
2449904.8,2018,4,2021,1,18
2461520.5,2019,1,2021,1,18
2466610.3,2019,2,2021,1,18
2471556.7,2019,3,2021,1,18
2474923,2019,4,2021,1,18
2382640.5,2020,1,2021,1,18
2103653.7,2020,2,2021,1,18
2365418.8,2020,3,2021,1,18
1694321.9,1995,1,2021,2,2
1703471.6,1995,2,2021,2,2
1707490,1995,3,2021,2,2
1713638,1995,4,2021,2,2
1716235.5,1996,1,2021,2,2
1729560.9,1996,2,2021,2,2
1738646.7,1996,3,2021,2,2
1746650.8,1996,4,2021,2,2
1750601.2,1997,1,2021,2,2
1772323.5,1997,2,2021,2,2
1786147,1997,3,2021,2,2
1806768.8,1997,4,2021,2,2
1818673.3,1998,1,2021,2,2
1826638.2,1998,2,2021,2,2
1837060.4,1998,3,2021,2,2
1838835.8,1998,4,2021,2,2
1857889,1999,1,2021,2,2
1868561.3,1999,2,2021,2,2
1890379.2,1999,3,2021,2,2
1912346.2,1999,4,2021,2,2
1935480.6,2000,1,2021,2,2
1952601.6,2000,2,2021,2,2
1963435.9,2000,3,2021,2,2
1976811.9,2000,4,2021,2,2
1996574.6,2001,1,2021,2,2
1998316.7,2001,2,2021,2,2
2001040.3,2001,3,2021,2,2
2003742.8,2001,4,2021,2,2
2004808.1,2002,1,2021,2,2
2015716.9,2002,2,2021,2,2
2024388.7,2002,3,2021,2,2
2027527.4,2002,4,2021,2,2
2020810.3,2003,1,2021,2,2
2022742.1,2003,2,2021,2,2
2034235.2,2003,3,2021,2,2
2048976.2,2003,4,2021,2,2
2059239.9,2004,1,2021,2,2
2071962.8,2004,2,2021,2,2
2077173.8,2004,3,2021,2,2
2084557.3,2004,4,2021,2,2
2089718.6,2005,1,2021,2,2
2101382.3,2005,2,2021,2,2
2117309.2,2005,3,2021,2,2
2130192.8,2005,4,2021,2,2
2149577.1,2006,1,2021,2,2
2172910,2006,2,2021,2,2
2185530.2,2006,3,2021,2,2
2211104.6,2006,4,2021,2,2
2225316.1,2007,1,2021,2,2
2240973.5,2007,2,2021,2,2
2250678.1,2007,3,2021,2,2
2263313.5,2007,4,2021,2,2
2272854.6,2008,1,2021,2,2
2266081.9,2008,2,2021,2,2
2254297.6,2008,3,2021,2,2
2214540.5,2008,4,2021,2,2
2145132,2009,1,2021,2,2
2144460,2009,2,2021,2,2
2152792.9,2009,3,2021,2,2
2162552.5,2009,4,2021,2,2
2171618.8,2010,1,2021,2,2
2192665.8,2010,2,2021,2,2
2202207.4,2010,3,2021,2,2
2215917.2,2010,4,2021,2,2
2234593.9,2011,1,2021,2,2
2234714.5,2011,2,2021,2,2
2237469.2,2011,3,2021,2,2
2228877.3,2011,4,2021,2,2
2223793,2012,1,2021,2,2
2217657.6,2012,2,2021,2,2
2214948.1,2012,3,2021,2,2
2205834.7,2012,4,2021,2,2
2197395.2,2013,1,2021,2,2
2209195.7,2013,2,2021,2,2
2216295.1,2013,3,2021,2,2
2222063.7,2013,4,2021,2,2
2231717,2014,1,2021,2,2
2236494.7,2014,2,2021,2,2
2246446,2014,3,2021,2,2
2255460.8,2014,4,2021,2,2
2270845.3,2015,1,2021,2,2
2280599.6,2015,2,2021,2,2
2290819.9,2015,3,2021,2,2
2300999.1,2015,4,2021,2,2
2313693.9,2016,1,2021,2,2
2319575.4,2016,2,2021,2,2
2329882.6,2016,3,2021,2,2
2347787.1,2016,4,2021,2,2
2365108.3,2017,1,2021,2,2
2381414.3,2017,2,2021,2,2
2399706.5,2017,3,2021,2,2
2420051.3,2017,4,2021,2,2
2424691,2018,1,2021,2,2
2435312.5,2018,2,2021,2,2
2437575.1,2018,3,2021,2,2
2449904.8,2018,4,2021,2,2
2461520.5,2019,1,2021,2,2
2466610.3,2019,2,2021,2,2
2471556.7,2019,3,2021,2,2
2474923,2019,4,2021,2,2
2382640.5,2020,1,2021,2,2
2103653.7,2020,2,2021,2,2
2365418.8,2020,3,2021,2,2
2348918.2,2020,4,2021,2,2
1694321.9,1995,1,2021,2,16
1703471.6,1995,2,2021,2,16
1707490,1995,3,2021,2,16
1713638,1995,4,2021,2,16
1716235.5,1996,1,2021,2,16
1729560.9,1996,2,2021,2,16
1738646.7,1996,3,2021,2,16
1746650.8,1996,4,2021,2,16
1750601.2,1997,1,2021,2,16
1772323.5,1997,2,2021,2,16
1786147,1997,3,2021,2,16
1806768.8,1997,4,2021,2,16
1818673.3,1998,1,2021,2,16
1826638.2,1998,2,2021,2,16
1837060.4,1998,3,2021,2,16
1838835.8,1998,4,2021,2,16
1857889,1999,1,2021,2,16
1868561.3,1999,2,2021,2,16
1890379.2,1999,3,2021,2,16
1912346.2,1999,4,2021,2,16
1935480.6,2000,1,2021,2,16
1952601.6,2000,2,2021,2,16
1963435.9,2000,3,2021,2,16
1976811.9,2000,4,2021,2,16
1996574.6,2001,1,2021,2,16
1998316.7,2001,2,2021,2,16
2001040.3,2001,3,2021,2,16
2003742.8,2001,4,2021,2,16
2004808.1,2002,1,2021,2,16
2015716.9,2002,2,2021,2,16
2024388.7,2002,3,2021,2,16
2027527.4,2002,4,2021,2,16
2020810.3,2003,1,2021,2,16
2022742.1,2003,2,2021,2,16
2034235.2,2003,3,2021,2,16
2048976.2,2003,4,2021,2,16
2059239.9,2004,1,2021,2,16
2071962.8,2004,2,2021,2,16
2077173.8,2004,3,2021,2,16
2084557.3,2004,4,2021,2,16
2089718.6,2005,1,2021,2,16
2101382.3,2005,2,2021,2,16
2117309.2,2005,3,2021,2,16
2130192.8,2005,4,2021,2,16
2149577.1,2006,1,2021,2,16
2172910,2006,2,2021,2,16
2185530.2,2006,3,2021,2,16
2211104.6,2006,4,2021,2,16
2225316.1,2007,1,2021,2,16
2240973.5,2007,2,2021,2,16
2250678.1,2007,3,2021,2,16
2263313.5,2007,4,2021,2,16
2272854.6,2008,1,2021,2,16
2266081.9,2008,2,2021,2,16
2254297.6,2008,3,2021,2,16
2214540.5,2008,4,2021,2,16
2145132,2009,1,2021,2,16
2144460,2009,2,2021,2,16
2152792.9,2009,3,2021,2,16
2162552.5,2009,4,2021,2,16
2171618.8,2010,1,2021,2,16
2192665.8,2010,2,2021,2,16
2202207.4,2010,3,2021,2,16
2215917.2,2010,4,2021,2,16
2234593.9,2011,1,2021,2,16
2234714.5,2011,2,2021,2,16
2237469.2,2011,3,2021,2,16
2228877.3,2011,4,2021,2,16
2223793,2012,1,2021,2,16
2217657.6,2012,2,2021,2,16
2214948.1,2012,3,2021,2,16
2205834.7,2012,4,2021,2,16
2197395.2,2013,1,2021,2,16
2209195.7,2013,2,2021,2,16
2216295.1,2013,3,2021,2,16
2222063.7,2013,4,2021,2,16
2231717,2014,1,2021,2,16
2236494.7,2014,2,2021,2,16
2246446,2014,3,2021,2,16
2255460.8,2014,4,2021,2,16
2270845.3,2015,1,2021,2,16
