origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
2,2009,151.303815259304,153.677214057929,1.803275494931,1.80758266256604
3,2009,161.227434680223,162.920820349186,2.02900419184922,2.01573805222092
4,2009,165.532848845949,167.083744355742,2.11246614063664,2.09820002572391
1,2010,169.665434042578,171.620531868736,2.11935610478453,2.10557955103244
2,2010,170.876249026107,172.738223106622,2.10317609595977,2.08956232285134
3,2010,172.429822061845,174.165196756733,2.10230967987398,2.08945578770971
4,2010,173.588900793996,175.174174348291,2.09575911196147,2.08345136896265
1,2011,176.691992215777,178.616691469961,2.0748969024524,2.0618502528527
2,2011,177.938362920778,179.775021285982,2.06133661785429,2.04852550770792
3,2011,179.987466608006,181.772060747987,2.07385156700464,2.06339545281602
4,2011,182.084543451504,183.649485584212,2.09215701806967,2.08000305161678
1,2012,185.529843149312,187.620723810017,2.08104074868744,2.07265585298693
2,2012,187.583513559212,189.478161955252,2.08823248285649,2.07698357622373
3,2012,188.764698786066,190.655833890513,2.07839667040331,2.07095084379908
4,2012,189.262311588365,190.974303332817,2.05675107053579,2.04926048696057
1,2013,192.585272612634,194.547532738307,2.04382729771109,2.0333843773643
2,2013,194.854079773382,196.685215106678,2.05606805508296,2.04437917440404
3,2013,196.071561070378,197.750467754501,2.04802833671693,2.03649781234733
4,2013,197.36333580876,198.894859481758,2.04616555309662,2.03508043547482
1,2014,201.197806205067,203.107081673356,2.04558761696084,2.0343899358037
2,2014,202.392233541652,204.211687028548,2.03313389306903,2.0220663908315
3,2014,203.710825571375,205.383334742613,2.02800356975142,2.01714999197942
4,2014,206.553063272458,208.143008327388,2.03891178194989,2.03325782363156
1,2015,211.265120038775,213.101178186702,2.04082760212786,2.0304511584554
2,2015,213.501754124565,215.184387529555,2.05537369633554,2.04475691242523
3,2015,214.198352880018,215.791144561634,2.04101845965526,2.03217940912555
4,2015,213.564569769757,214.903693345339,2.00765912937767,1.99762711397619
1,2016,217.437014946866,219.258974185565,1.99280774457874,1.9832722258955
2,2016,219.191170753251,220.88174745368,1.99725964665369,1.98807075938087
3,2016,219.478150209659,220.987583012421,1.97639429743174,1.96718674191569
4,2016,220.988459384366,222.355822165337,1.98729816755303,1.9784735063247
1,2017,225.313698414368,227.107848021945,1.98205550096225,1.97251059799551
2,2017,225.646800633283,227.444917104552,1.98847582761443,1.97891394850658
3,2017,226.635199061761,228.279675323299,1.9781697273564,1.96873073418184
4,2017,228.128412972244,229.909409406385,1.96329827217224,1.96249302155991
1,2018,231.194167322093,232.964465164236,1.93570688452704,1.9267262304146
2,2018,231.328147764598,233.099648993318,1.93813218832034,1.92913941733448
3,2018,234.332511510387,235.851107815788,1.94139755965595,1.93348183878772
4,2018,235.517079598774,237.152093996827,1.94576189113928,1.94261646149567
1,2019,238.843551336196,240.668598463876,1.92408816647547,1.91651881592092
2,2019,240.090054701049,241.7157818321,1.9198083749686,1.91148418508494
3,2019,241.550753160778,243.007874383142,1.92240189407022,1.91397404428416
4,2019,251.125119899029,252.71800507713,2.07398704786492,2.06897003582091
1,2020,255.187364567936,257.056242589524,2.06360432255505,2.05530198047603
2,2020,281.530190426,287.895553360635,2.55498260817535,2.64300745125702
3,2020,378.968684431575,384.096334954215,5.79623008876192,5.89851083326791
4,2020,499.765853565295,515.042081616276,15.8591316474407,17.4493386633576
1,2021,454.520838929965,459.75616939435,10.5483490257072,10.6540254664215
2,2021,468.557997589701,471.967120820054,11.223917895136,11.1800818081316
3,2021,471.170099892571,475.130553475055,11.1811512166962,11.2033271387182
4,2021,481.719714281199,490.998694781913,11.9258573290207,12.4873625283035
1,2022,479.74467758709,483.273832345342,11.1419272614905,11.0976625956177
2,2022,482.867985895181,486.24085405845,11.1303545279221,11.0858047937204
3,2022,487.173348956126,490.442159319613,11.2413015502933,11.200756158046
4,2022,485.263979578109,488.458045573888,10.8385920177475,10.8106923769111
1,2023,490.562661197818,494.060150403292,10.7539967958164,10.7129211813678
2,2023,493.157343706223,496.492019779085,10.7018618208195,10.6604405102319
3,2023,493.548207511262,496.706802528699,10.4854421262567,10.4455267459558
4,2023,493.710199998477,496.678704100841,10.2892360397725,10.249980616513
1,2024,499.871817031359,503.312488299321,10.2829370219685,10.2439151731948
2,2024,502.972836836702,506.269065550911,10.2774136101268,10.2389847521899
3,2024,501.271322794006,504.370928835172,9.92151121707304,9.88459447787803
4,2024,502.731804470253,505.661688820716,9.84026189576371,9.8042645800994
